Tid;item1;item2;item3;item4;item5;item6
'00:01.01593';[];[];[];[];[];[]
'00:01.03287';[];[];[];[];[];[]
'00:01.04982';[];[];[];[];[];[]
'00:01.06584';[];[];[];[];[];[]
'00:01.08282';[];[];[];[];[];[]
'00:01.09980';[];[];[];[];[];[]
'00:01.11586';[];[];[];[];[];[]
'00:01.13226';[];[];[];[];[];[]
'00:01.14926';[];[];[];[];[];[]
'00:01.16525';[];[];[];[];[];[]
'00:01.18225';[];[];[];[];[];[]
'00:01.19914';[];[];[];[];[];[]
'00:01.21516';[];[];[];[];[];[]
'00:01.23215';[];[];[];[];[];[]
'00:01.24914';[];[];[];[];[];[]
'00:01.26513';[];[];[];[];[];[]
'00:01.28213';[];[];[];[];[];[]
'00:01.29913';[];[];[];[];[];[]
'00:01.31556';[];[];[];[];[];[]
'00:01.33254';[];[];[];[];[];[]
'00:01.34952';[];[];[];[];[];[]
'00:01.36555';[];[];[];[];[];[]
'00:01.38226';[];[];[];[];[];[]
'00:01.39925';[];[];[];[];[];[]
'00:01.41506';[];[];[];[];[];[]
'00:01.43205';[];[];[];[];[];[]
'00:01.44972';[];[];[];[];[];[]
'00:01.46570';[];[];[];[];[];[]
'00:01.48269';[];[];[];[];[];[]
'00:01.49970';[];[];[];[];[];[]
'00:01.51566';[];[];[];[];[];[]
'00:01.53265';[];[];[];[];[];[]
'00:01.54964';[];[];[];[];[];[]
'00:01.56563';[];[];[];[];[];[]
'00:01.58263';[];[];[];[];[];[]
'00:01.59963';[];[];[];[];[];[]
'00:01.61561';[];[];[];[];[];[]
'00:01.63261';[];[];[];[];[];[]
'00:01.64961';[];[];[];[];[];[]
'00:01.66556';[];[];[];[];[];[]
'00:01.68256';[];[];[];[];[];[]
'00:01.69928';[];[];[];[];[];[]
'00:01.71551';[];[];[];[];[];[]
'00:01.73247';[];[];[];[];[];[]
'00:01.74908';[];[];[];[];[];[]
'00:01.76509';[];[];[];[];[];[]
'00:01.78207';[];[];[];[];[];[]
'00:01.79905';[];[];[];[];[];[]
'00:01.81535';[];[];[];[];[];[]
'00:01.83233';[];[];[];[];[];[]
'00:01.84907';[];[];[];[];[];[]
'00:01.86528';[];[];[];[];[];[]
'00:01.88227';[];[];[];[];[];[]
'00:01.89926';[];[];[];[];[];[]
'00:01.91524';[];[];[];[];[];[]
'00:01.93222';[];[];[];[];[];[]
'00:01.94920';[];[];[];[];[];[]
'00:01.96522';[];[];[];[];[];[]
'00:01.98223';[];[];[];[];[];[]
'00:01.99924';[];[];[];[];[];[]
'00:02.01523';[];[];[];[];[];[]
'00:02.03222';[];[];[];[];[];[]
'00:02.04921';[];[];[];[];[];[]
'00:02.06519';[];[];[];[];[];[]
'00:02.08225';[];[];[];[];[];[]
'00:02.09918';[];[];[];[];[];[]
'00:02.11517';[];[];[];[];[];[]
'00:02.13246';[];[];[];[];[];[]
'00:02.14946';[];[];[];[];[];[]
'00:02.16544';[];[];[];[];[];[]
'00:02.18279';[];[];[];[];[];[]
'00:02.19981';[];[];[];[];[];[]
'00:02.21569';[];[];[];[];[];[]
'00:02.23271';[];[];[];[];[];[]
'00:02.24972';[];[];[];[];[];[]
'00:02.26569';[];[];[];[];[];[]
'00:02.28267';[];[];[];[];[];[]
'00:02.29965';[];[];[];[];[];[]
'00:02.31566';[];[];[];[];[];[]
'00:02.33265';[];[];[];[];[];[]
'00:02.34964';[];[];[];[];[];[]
'00:02.36571';[];[];[];[];[];[]
'00:02.38205';[];[];[];[];[];[]
'00:02.39904';[];[];[];[];[];[]
'00:02.41503';[];[];[];[];[];[]
'00:02.43203';[];[];[];[];[];[]
'00:02.45002';[];[];[];[];[];[]
'00:02.46600';[];[];[];[];[];[]
'00:02.48301';[];[];[];[];[];[]
'00:02.50002';[];[];[];[];[];[]
'00:02.51600';[];[];[];[];[];[]
'00:02.53304';[];[];[];[];[];[]
'00:02.54997';[];[];[];[];[];[]
'00:02.56601';[];[];[];[];[];[]
'00:02.58294';[];[];[];[];[];[]
'00:02.59987';[];[];[];[];[];[]
'00:02.61509';[];[];[];[];[];[]
'00:02.63277';[];[];[];[];[];[]
'00:02.64975';[];[];[];[];[];[]
'00:02.66505';[];[];[];[];[];[]
'00:02.68203';[];[];[];[];[];[]
'00:02.69901';[];[];[];[];[];[]
'00:02.71598';[];[];[];[];[];[]
'00:02.73296';[];[];[];[];[];[]
'00:02.74994';[];[];[];[];[];[]
'00:02.76596';[];[];[];[];[];[]
'00:02.78296';[];[];[];[];[];[]
'00:02.79996';[];[];[];[];[];[]
'00:02.81596';[];[];[];[];[];[]
'00:02.83301';[];[];[];[];[];[]
'00:02.85005';[];[];[];[];[];[]
'00:02.86597';[];[];[];[];[];[]
'00:02.88296';[];[];[];[];[];[]
'00:02.89995';[];[];[];[];[];[]
'00:02.91526';[];[];[];[];[];[]
'00:02.93230';[];[];[];[];[];[]
'00:02.94933';[];[];[];[];[];[]
'00:02.96498';[];[];[];[];[];[]
'00:02.98222';[];[];[];[];[];[]
'00:02.99922';[];[];[];[];[];[]
'00:03.01598';[];[];[];[];[];[]
'00:03.03300';[];[];[];[];[];[]
'00:03.05001';[];[];[];[];[];[]
'00:03.06597';[];[];[];[];[];[]
'00:03.08296';[];[];[];[];[];[]
'00:03.09995';[];[];[];[];[];[]
'00:03.11526';[];[];[];[];[];[]
'00:03.13232';[];[];[];[];[];[]
'00:03.14937';[];[];[];[];[];[]
'00:03.16528';[];[];[];[];[];[]
'00:03.18212';[];[];[];[];[];[]
'00:03.19911';[];[];[];[];[];[]
'00:03.21508';[];[];[];[];[];[]
'00:03.23209';[];[];[];[];[];[]
'00:03.24911';[];[];[];[];[];[]
'00:03.26509';[];[];[];[];[];[]
'00:03.28207';[];[];[];[];[];[]
'00:03.29905';[];[];[];[];[];[]
'00:03.31513';[];[];[];[];[];[]
'00:03.33212';[];[];[];[];[];[]
'00:03.34911';[];[];[];[];[];[]
'00:03.36588';[];[];[];[];[];[]
'00:03.38285';[];[];[];[];[];[]
'00:03.39982';[];[];[];[];[];[]
'00:03.41587';[];[];[];[];[];[]
'00:03.43243';[];[];[];[];[];[]
'00:03.44946';[];[];[];[];[];[]
'00:03.46550';[];[];[];[];[];[]
'00:03.48250';[];[];[];[];[];[]
'00:03.49929';[];[];[];[];[];[]
'00:03.51584';[];[];[];[];[];[]
'00:03.53238';[];[];[];[];[];[]
'00:03.54919';[];[];[];[];[];[]
'00:03.56551';[];[];[];[];[];[]
'00:03.58266';[];[];[];[];[];[]
'00:03.59954';[];[];[];[];[];[]
'00:03.61541';[];[];[];[];[];[]
'00:03.63262';[];[];[];[];[];[]
'00:03.64983';[];[];[];[];[];[]
'00:03.66564';[];[];[];[];[];[]
'00:03.68267';[];[];[];[];[];[]
'00:03.69984';[];[];[];[];[];[]
'00:03.71597';[];[];[];[];[];[]
'00:03.73315';[];[];[];[];[];[]
'00:03.74952';[];[];[];[];[];[]
'00:03.76544';[];[];[];[];[];[]
'00:03.78313';[];[];[];[];[];[]
'00:03.79958';[];[];[];[];[];[]
'00:03.81604';[];[];[];[];[];[]
'00:03.83204';[];[];[];[];[];[]
'00:03.84994';[];[];[];[];[];[]
'00:03.86541';[];[];[];[];[];[]
'00:03.88278';[];[];[];[];[];[]
'00:03.89932';[];[];[];[];[];[]
'00:03.91541';[];[];[];[];[];[]
'00:03.93293';[];[];[];[];[];[]
'00:03.94992';[];[];[];[];[];[]
'00:03.96564';[];[];[];[];[];[]
'00:03.98264';[];[];[];[];[];[]
'00:03.99964';[];[];[];[];[];[]
'00:04.01563';[];[];[];[];[];[]
'00:04.03261';[];[];[];[];[];[]
'00:04.04958';[];[];[];[];[];[]
'00:04.06561';[];[];[];[];[];[]
'00:04.08258';[];[];[];[];[];[]
'00:04.09956';[];[];[];[];[];[]
'00:04.11555';[];[];[];[];[];[]
'00:04.13254';[];[];[];[];[];[]
'00:04.14953';[];[];[];[];[];[]
'00:04.16552';[];[];[];[];[];[]
'00:04.18251';[];[];[];[];[];[]
'00:04.19950';[];[];[];[];[];[]
'00:04.21554';[];[];[];[];[];[]
'00:04.23254';[];[];[];[];[];[]
'00:04.24954';[];[];[];[];[];[]
'00:04.26552';[];[];[];[];[];[]
'00:04.28252';[];[];[];[];[];[]
'00:04.29993';[];[];[];[];[];[]
'00:04.31524';[];[];[];[];[];[]
'00:04.33211';[];[];[];[];[];[]
'00:04.34994';[];[];[];[];[];[]
'00:04.36592';[];[];[];[];[];[]
'00:04.38291';[];[];[];[];[];[]
'00:04.39989';[];[];[];[];[];[]
'00:04.41592';[];[];[];[];[];[]
'00:04.43287';[];[];[];[];[];[]
'00:04.44983';[];[];[];[];[];[]
'00:04.46585';[];[];[];[];[];[]
'00:04.48284';[];[];[];[];[];[]
'00:04.49983';[];[];[];[];[];[]
'00:04.51583';[];[];[];[];[];[]
'00:04.53287';[];[];[];[];[];[]
'00:04.54982';[];[];[];[];[];[]
'00:04.56582';[];[];[];[];[];[]
'00:04.58291';[];[];[];[];[];[]
'00:04.59989';[];[];[];[];[];[]
'00:04.61588';[];[];[];[];[];[]
'00:04.63290';[];[];[];[];[];[]
'00:04.64915';[];[];[];[];[];[]
'00:04.66596';[];[];[];[];[];[]
'00:04.68294';[];[];[];[];[];[]
'00:04.69992';[];[];[];[];[];[]
'00:04.71590';[];[];[];[];[];[]
'00:04.73286';[];[];[];[];[];[]
'00:04.74983';[];[];[];[];[];[]
'00:04.76584';[];[];[];[];[];[]
'00:04.78284';[];[];[];[];[];[]
'00:04.79984';[];[];[];[];[];[]
'00:04.81581';[];[];[];[];[];[]
'00:04.83282';[];[];[];[];[];[]
'00:04.84983';[];[];[];[];[];[]
'00:04.86588';[];[];[];[];[];[]
'00:04.88219';[];[];[];[];[];[]
'00:04.89918';[];[];[];[];[];[]
'00:04.91517';[];[];[];[];[];[]
'00:04.93215';[];[];[];[];[];[]
'00:04.94913';[];[];[];[];[];[]
'00:04.96515';[];[];[];[];[];[]
'00:04.98213';[];[];[];[];[];[]
'00:04.99911';[];[];[];[];[];[]
'00:05.01510';[];[];[];[];[];[]
'00:05.03212';[];[];[];[];[];[]
'00:05.04914';[];[];[];[];[];[]
'00:05.06512';[];[];[];[];[];[]
'00:05.08209';[];[];[];[];[];[]
'00:05.09907';[];[];[];[];[];[]
'00:05.11507';[];[];[];[];[];[]
'00:05.13205';[];[];[];[];[];[]
'00:05.14903';[];[];[];[];[];[]
'00:05.16504';[];[];[];[];[];[]
'00:05.18203';[];[];[];[];[];[]
'00:05.19902';[];[];[];[];[];[]
'00:05.21563';[];[];[];[];[];[]
'00:05.23206';[];[];[];[];[];[]
'00:05.24933';[];[];[];[];[];[]
'00:05.26532';[];[];[];[];[];[]
'00:05.28235';[];[];[];[];[];[]
'00:05.29938';[];[];[];[];[];[]
'00:05.31600';[];[];[];[];[];[]
'00:05.33207';[];[];[];[];[];[]
'00:05.34925';[];[];[];[];[];[]
'00:05.36511';[];[];[];[];[];[]
'00:05.38215';[];[];[];[];[];[]
'00:05.39920';[];[];[];[];[];[]
'00:05.41525';[];[];[];[];[];[]
'00:05.43224';[];[];[];[];[];[]
'00:05.44923';[];[];[];[];[];[]
'00:05.46522';[];[];[];[];[];[]
'00:05.48221';[];[];[];[];[];[]
'00:05.49919';[];[];[];[];[];[]
'00:05.51519';[];[];[];[];[];[]
'00:05.53219';[];[];[];[];[];[]
'00:05.54919';[];[];[];[];[];[]
'00:05.56517';[];[];[];[];[];[]
'00:05.58213';[];[];[];[];[];[]
'00:05.59908';[];[];[];[];[];[]
'00:05.61516';[];[];[];[];[];[]
'00:05.63214';[];[];[];[];[];[]
'00:05.64912';[];[];[];[];[];[]
'00:05.66509';[];[];[];[];[];[]
'00:05.68208';[];[];[];[];[];[]
'00:05.69907';[];[];[];[];[];[]
'00:05.71507';[];[];[];[];[];[]
'00:05.73208';[];[];[];[];[];[]
'00:05.74910';[];[];[];[];[];[]
'00:05.76506';[];[];[];[];[];[]
'00:05.78208';[];[];[];[];[];[]
'00:05.79911';[];[];[];[];[];[]
'00:05.81524';[];[];[];[];[];[]
'00:05.83222';[];[];[];[];[];[]
'00:05.84919';[];[];[];[];[];[]
'00:05.86519';[];[];[];[];[];[]
'00:05.88219';[];[];[];[];[];[]
'00:05.89920';[];[];[];[];[];[]
'00:05.91516';[];[];[];[];[];[]
'00:05.93215';[];[];[];[];[];[]
'00:05.94914';[];[];[];[];[];[]
'00:05.96517';[];[];[];[];[];[]
'00:05.98210';[];[];[];[];[];[]
'00:05.99930';[];[];[];[];[];[]
'00:06.01532';[];[];[];[];[];[]
'00:06.03213';[];[];[];[];[];[]
'00:06.04913';[];[];[];[];[];[]
'00:06.06527';[];[];[];[];[];[]
'00:06.08234';[];[];[];[];[];[]
'00:06.09905';[];[];[];[];[];[]
'00:06.11515';[];[];[];[];[];[]
'00:06.13213';[];[];[];[];[];[]
'00:06.14911';[];[];[];[];[];[]
'00:06.16506';[];[];[];[];[];[]
'00:06.18229';[];[];[];[];[];[]
'00:06.19925';[];[];[];[];[];[]
'00:06.21515';[];[];[];[];[];[]
'00:06.23208';[];[];[];[];[];[]
'00:06.24922';[];[];[];[];[];[]
'00:06.26506';[];[];[];[];[];[]
'00:06.28228';[];[];[];[];[];[]
'00:06.29912';[];[];[];[];[];[]
'00:06.31504';[];[];[];[];[];[]
'00:06.33201';[];[];[];[];[];[]
'00:06.34928';[];[];[];[];[];[]
'00:06.36512';[];[];[];[];[];[]
'00:06.38217';[];[];[];[];[];[]
'00:06.39923';[];[];[];[];[];[]
'00:06.41518';[];[];[];[];[];[]
'00:06.43216';[1093,944,60,45];[];[];[];[];[]
'00:06.44914';[1093,944,60,45];[];[];[];[];[]
'00:06.46592';[1093,944,60,45];[];[];[];[];[]
'00:06.48230';[1093,944,60,45];[];[];[];[];[]
'00:06.49928';[1093,944,60,45];[];[];[];[];[]
'00:06.51523';[1093,944,60,45];[];[];[];[];[]
'00:06.53221';[1093,944,60,45];[];[];[];[];[]
'00:06.54993';[1093,944,60,45];[];[];[];[];[]
'00:06.56517';[1093,944,60,45];[];[];[];[];[]
'00:06.58217';[1093,944,60,45];[];[];[];[];[]
'00:06.59917';[1093,944,60,45];[];[];[];[];[]
'00:06.61521';[1093,944,60,45];[];[];[];[];[]
'00:06.63222';[1093,944,60,45];[];[];[];[];[]
'00:06.64923';[1093,944,60,45];[];[];[];[];[]
'00:06.66518';[1093,944,60,45];[];[];[];[];[]
'00:06.68274';[1093,944,60,45];[];[];[];[];[]
'00:06.69921';[1093,944,60,45];[];[];[];[];[]
'00:06.71506';[1093,944,60,45];[];[];[];[];[]
'00:06.73226';[1093,944,60,45];[];[];[];[];[]
'00:06.74921';[1093,944,60,45];[];[];[];[];[]
'00:06.76506';[1093,944,60,45];[];[];[];[];[]
'00:06.78202';[1093,944,60,45];[];[];[];[];[]
'00:06.79925';[1093,944,60,45];[];[];[];[];[]
'00:06.81524';[1093,944,60,45];[];[];[];[];[]
'00:06.83222';[1093,944,60,45];[];[];[];[];[]
'00:06.84919';[1093,944,60,45];[];[];[];[];[]
'00:06.86522';[1093,944,60,45];[];[];[];[];[]
'00:06.88222';[1093,944,60,45];[];[];[];[];[]
'00:06.89922';[1093,944,60,45];[];[];[];[];[]
'00:06.91517';[1093,944,60,45];[];[];[];[];[]
'00:06.93217';[1093,944,60,45];[];[];[];[];[]
'00:06.94917';[1093,944,60,45];[];[];[];[];[]
'00:06.96513';[1093,944,60,45];[];[];[];[];[]
'00:06.98212';[1093,944,60,45];[];[];[];[];[]
'00:06.99911';[1093,944,60,45];[];[];[];[];[]
'00:07.01512';[1093,944,60,45];[];[];[];[];[]
'00:07.03214';[1093,944,60,45];[];[];[];[];[]
'00:07.04916';[1093,944,60,45];[];[];[];[];[]
'00:07.06515';[1093,944,60,45];[];[];[];[];[]
'00:07.08213';[1093,944,60,45];[];[];[];[];[]
'00:07.09911';[1093,944,60,45];[];[];[];[];[]
'00:07.11523';[1093,944,60,45];[];[];[];[];[]
'00:07.13228';[1093,944,60,45];[];[];[];[];[]
'00:07.14917';[1093,944,60,45];[];[];[];[];[]
'00:07.16551';[1093,944,60,45];[];[];[];[];[]
'00:07.18271';[1093,944,60,45];[];[];[];[];[]
'00:07.19973';[1093,944,60,45];[];[];[];[];[]
'00:07.21568';[1093,944,60,45];[];[];[];[];[]
'00:07.23266';[1093,944,60,45];[];[];[];[];[]
'00:07.24964';[1093,944,60,45];[];[];[];[];[]
'00:07.26565';[1093,944,60,45];[];[];[];[];[]
'00:07.28265';[1093,944,60,45];[];[];[];[];[]
'00:07.29921';[1093,944,60,45];[];[];[];[];[]
'00:07.31525';[1093,944,60,45];[];[];[];[];[]
'00:07.33207';[1093,944,60,45];[];[];[];[];[]
'00:07.34905';[1093,944,60,45];[];[];[];[];[]
'00:07.36505';[1093,944,60,45];[];[];[];[];[]
'00:07.38213';[1093,944,60,45];[];[];[];[];[]
'00:07.39908';[1093,944,60,45];[];[];[];[];[]
'00:07.41508';[1093,944,60,45];[];[];[];[];[]
'00:07.43213';[1093,944,60,45];[];[];[];[];[]
'00:07.44917';[1093,944,60,45];[];[];[];[];[]
'00:07.46521';[1093,944,60,45];[];[];[];[];[]
'00:07.48224';[1093,944,60,45];[];[];[];[];[]
'00:07.49988';[1093,944,60,45];[];[];[];[];[]
'00:07.51588';[1093,944,60,45];[];[];[];[];[]
'00:07.53239';[1093,944,60,45];[];[];[];[];[]
'00:07.54940';[1093,944,60,45];[];[];[];[];[]
'00:07.56569';[1093,944,60,45];[];[];[];[];[]
'00:07.58268';[1093,944,60,45];[];[];[];[];[]
'00:07.59967';[1093,944,60,45];[];[];[];[];[]
'00:07.61577';[1093,944,60,45];[];[];[];[];[]
'00:07.63268';[1093,944,60,45];[];[];[];[];[]
'00:07.64982';[1093,944,60,45];[];[];[];[];[]
'00:07.66507';[1093,944,60,45];[];[];[];[];[]
'00:07.68278';[1093,944,60,45];[];[];[];[];[]
'00:07.69993';[1093,944,60,45];[];[];[];[];[]
'00:07.71526';[1093,944,60,45];[];[];[];[];[]
'00:07.73243';[1093,944,60,45];[];[];[];[];[]
'00:07.74984';[1093,944,60,45];[];[];[];[];[]
'00:07.76527';[1093,944,60,45];[];[];[];[];[]
'00:07.78248';[1093,944,60,45];[];[];[];[];[]
'00:07.79969';[1093,944,60,45];[];[];[];[];[]
'00:07.81587';[1093,944,60,45];[];[];[];[];[]
'00:07.83295';[1093,944,60,45];[];[];[];[];[]
'00:07.84911';[1093,944,60,45];[];[];[];[];[]
'00:07.86558';[1093,944,60,45];[];[];[];[];[]
'00:07.88287';[1093,944,60,45];[];[];[];[];[]
'00:07.89950';[1093,944,60,45];[];[];[];[];[]
'00:07.91558';[1093,944,60,45];[];[];[];[];[]
'00:07.93287';[1093,944,60,45];[];[];[];[];[]
'00:07.94906';[1093,944,60,45];[];[];[];[];[]
'00:07.96513';[1093,944,60,45];[];[];[];[];[]
'00:07.98295';[1093,944,60,45];[];[];[];[];[]
'00:07.99994';[1093,944,60,45];[];[];[];[];[]
'00:08.01510';[1093,944,60,45];[];[];[];[];[]
'00:08.03276';[1093,944,60,45];[];[];[];[];[]
'00:08.04909';[1093,944,60,45];[];[];[];[];[]
'00:08.06575';[1093,944,60,45];[];[];[];[];[]
'00:08.08215';[1093,944,60,45];[];[];[];[];[]
'00:08.09967';[1093,944,60,45];[];[];[];[];[]
'00:08.11624';[1093,944,60,45];[];[];[];[];[]
'00:08.13230';[1093,944,60,45];[];[];[];[];[]
'00:08.14967';[1093,944,60,45];[];[];[];[];[]
'00:08.16600';[1093,944,60,45];[];[];[];[];[]
'00:08.18232';[1093,944,60,45];[];[];[];[];[]
'00:08.19974';[1093,944,60,45];[];[];[];[];[]
'00:08.21558';[1093,944,60,45];[];[];[];[];[]
'00:08.23282';[1093,944,60,45];[];[];[];[];[]
'00:08.24932';[1093,944,60,45];[];[];[];[];[]
'00:08.26603';[1093,944,60,45];[];[];[];[];[]
'00:08.28201';[1093,944,60,45];[];[];[];[];[]
'00:08.29967';[1093,944,60,45];[];[];[];[];[]
'00:08.31582';[1093,944,60,45];[];[];[];[];[]
'00:08.33255';[1093,944,60,45];[];[];[];[];[]
'00:08.34910';[1093,944,60,45];[];[];[];[];[]
'00:08.36510';[1093,944,60,45];[];[];[];[];[]
'00:08.38266';[1093,944,60,45];[];[];[];[];[]
'00:08.39911';[1093,944,60,45];[];[];[];[];[]
'00:08.41555';[1093,944,60,45];[];[];[];[];[]
'00:08.43200';[1093,944,60,45];[];[];[];[];[]
'00:08.44923';[1093,944,60,45];[];[];[];[];[]
'00:08.46553';[1093,944,60,45];[];[];[];[];[]
'00:08.48202';[1093,944,60,45];[];[];[];[];[]
'00:08.49952';[1093,944,60,45];[];[];[];[];[]
'00:08.51536';[1093,944,60,45];[];[];[];[];[]
'00:08.53255';[1093,944,60,45];[];[];[];[];[]
'00:08.54986';[1093,944,60,45];[];[];[];[];[]
'00:08.56544';[1093,944,60,45];[];[];[];[];[]
'00:08.58216';[1093,944,60,45];[];[];[];[];[]
'00:08.59977';[1093,944,60,45];[];[];[];[];[]
'00:08.61598';[1093,944,60,45];[];[];[];[];[]
'00:08.63294';[1093,944,60,45];[];[];[];[];[]
'00:08.64938';[1093,944,60,45];[];[];[];[];[]
'00:08.66516';[1093,944,60,45];[];[];[];[];[]
'00:08.68291';[1093,944,60,45];[];[];[];[];[]
'00:08.69991';[1093,944,60,45];[];[];[];[];[]
'00:08.71589';[1093,944,60,45];[];[];[];[];[]
'00:08.73302';[1093,944,60,45];[];[];[];[];[]
'00:08.74923';[1093,944,60,45];[];[];[];[];[]
'00:08.76526';[1093,944,60,45];[];[];[];[];[]
'00:08.78224';[1093,944,60,45];[];[];[];[];[]
'00:08.79922';[1093,944,60,45];[];[];[];[];[]
'00:08.81526';[1093,944,60,45];[];[];[];[];[]
'00:08.83212';[1093,944,60,45];[];[];[];[];[]
'00:08.84911';[1093,944,60,45];[];[];[];[];[]
'00:08.86508';[1093,944,60,45];[];[];[];[];[]
'00:08.88285';[1093,944,60,45];[];[];[];[];[]
'00:08.89986';[1093,944,60,45];[];[];[];[];[]
'00:08.91583';[1093,944,60,45];[];[];[];[];[]
'00:08.93253';[1093,944,60,45];[];[];[];[];[]
'00:08.94923';[1093,944,60,45];[];[];[];[];[]
'00:08.96519';[1093,944,60,45];[];[];[];[];[]
'00:08.98266';[1093,944,60,45];[];[];[];[];[]
'00:08.99967';[1093,944,60,45];[];[];[];[];[]
'00:09.01570';[1093,944,60,45];[];[];[];[];[]
'00:09.03255';[1093,944,60,45];[];[];[];[];[]
'00:09.04952';[1093,944,60,45];[];[];[];[];[]
'00:09.06546';[1093,944,60,45];[];[];[];[];[]
'00:09.08244';[1093,944,60,45];[];[];[];[];[]
'00:09.09927';[1093,944,60,45];[];[];[];[];[]
'00:09.11527';[1093,944,60,45];[];[];[];[];[]
'00:09.13275';[1093,944,60,45];[];[];[];[];[]
'00:09.14974';[1093,944,60,45];[];[];[];[];[]
'00:09.16574';[1093,944,60,45];[];[];[];[];[]
'00:09.18277';[1093,944,60,45];[];[];[];[];[]
'00:09.19981';[1093,944,60,45];[];[];[];[];[]
'00:09.21503';[1093,944,60,45];[];[];[];[];[]
'00:09.23202';[1093,944,60,45];[];[];[];[];[]
'00:09.24901';[1093,944,60,45];[];[];[];[];[]
'00:09.26576';[1093,944,60,45];[];[];[];[];[]
'00:09.28275';[1093,944,60,45];[];[];[];[];[]
'00:09.29921';[1093,944,60,45];[];[];[];[];[]
'00:09.31520';[1093,944,60,45];[];[];[];[];[]
'00:09.33218';[1093,944,60,45];[];[];[];[];[]
'00:09.34917';[1093,944,60,45];[];[];[];[];[]
'00:09.36515';[1093,944,60,45];[];[];[];[];[]
'00:09.38218';[1093,944,60,45];[];[];[];[];[]
'00:09.39922';[1093,944,60,45];[];[];[];[];[]
'00:09.41518';[1093,944,60,45];[];[];[];[];[]
'00:09.43217';[1093,944,60,45];[];[];[];[];[]
'00:09.44916';[1093,944,60,45];[];[];[];[];[]
'00:09.46517';[1093,944,60,45];[];[];[];[];[]
'00:09.48215';[1093,944,60,45];[];[];[];[];[]
'00:09.49913';[1093,944,60,45];[];[];[];[];[]
'00:09.51513';[1093,944,60,45];[];[];[];[];[]
'00:09.53216';[1093,944,60,45];[];[];[];[];[]
'00:09.54920';[1093,944,60,45];[];[];[];[];[]
'00:09.56513';[1093,944,60,45];[];[];[];[];[]
'00:09.58212';[1093,944,60,45];[];[];[];[];[]
'00:09.59911';[1093,944,60,45];[];[];[];[];[]
'00:09.61513';[1093,944,60,45];[];[];[];[];[]
'00:09.63214';[1093,944,60,45];[];[];[];[];[]
'00:09.64915';[1093,944,60,45];[];[];[];[];[]
'00:09.66512';[1093,944,60,45];[];[];[];[];[]
'00:09.68212';[1093,944,60,45];[];[];[];[];[]
'00:09.69912';[1093,944,60,45];[];[];[];[];[]
'00:09.71508';[1093,944,60,45];[];[];[];[];[]
'00:09.73207';[1093,944,60,45];[];[];[];[];[]
'00:09.74906';[1093,944,60,45];[];[];[];[];[]
'00:09.76510';[1093,944,60,45];[];[];[];[];[]
