Tid;item1;item2;item3;item4;item5;item6
'00:00.89972';[];[];[];[];[];[]
'00:00.91566';[];[];[];[];[];[]
'00:00.93263';[];[];[];[];[];[]
'00:00.94980';[];[];[];[];[];[]
'00:00.96554';[];[];[];[];[];[]
'00:00.98250';[];[];[];[];[];[]
'00:00.99945';[];[];[];[];[];[]
'00:01.01545';[];[];[];[];[];[]
'00:01.03245';[];[];[];[];[];[]
'00:01.04945';[];[];[];[];[];[]
'00:01.06526';[];[];[];[];[];[]
'00:01.08222';[];[];[];[];[];[]
'00:01.09917';[];[];[];[];[];[]
'00:01.11516';[];[];[];[];[];[]
'00:01.13207';[];[];[];[];[];[]
'00:01.14898';[];[];[];[];[];[]
'00:01.16507';[];[];[];[];[];[]
'00:01.18198';[];[];[];[];[];[]
'00:01.19890';[];[];[];[];[];[]
'00:01.21490';[];[];[];[];[];[]
'00:01.23179';[];[];[];[];[];[]
'00:01.24988';[];[];[];[];[];[]
'00:01.26474';[];[];[];[];[];[]
'00:01.28268';[];[];[];[];[];[]
'00:01.29967';[];[];[];[];[];[]
'00:01.31563';[];[];[];[];[];[]
'00:01.33257';[];[];[];[];[];[]
'00:01.34952';[];[];[];[];[];[]
'00:01.36548';[];[];[];[];[];[]
'00:01.38242';[];[];[];[];[];[]
'00:01.39935';[];[];[];[];[];[]
'00:01.41532';[];[];[];[];[];[]
'00:01.43228';[];[];[];[];[];[]
'00:01.44925';[];[];[];[];[];[]
'00:01.46518';[];[];[];[];[];[]
'00:01.48216';[];[];[];[];[];[]
'00:01.49914';[];[];[];[];[];[]
'00:01.51507';[];[];[];[];[];[]
'00:01.53200';[];[];[];[];[];[]
'00:01.54892';[];[];[];[];[];[]
'00:01.56493';[];[];[];[];[];[]
'00:01.58190';[];[];[];[];[];[]
'00:01.59886';[];[];[];[];[];[]
'00:01.61481';[];[];[];[];[];[]
'00:01.63277';[];[];[];[];[];[]
'00:01.64972';[];[];[];[];[];[]
'00:01.66567';[];[];[];[];[];[]
'00:01.68262';[];[];[];[];[];[]
'00:01.69956';[];[];[];[];[];[]
'00:01.71551';[];[];[];[];[];[]
'00:01.73251';[];[];[];[];[];[]
'00:01.74951';[];[];[];[];[];[]
'00:01.76537';[];[];[];[];[];[]
'00:01.78236';[];[];[];[];[];[]
'00:01.79954';[];[];[];[];[];[]
'00:01.81534';[];[];[];[];[];[]
'00:01.83174';[];[];[];[];[];[]
'00:01.84969';[];[];[];[];[];[]
'00:01.86568';[];[];[];[];[];[]
'00:01.88261';[];[];[];[];[];[]
'00:01.89953';[];[];[];[];[];[]
'00:01.91554';[];[];[];[];[];[]
'00:01.93262';[];[];[];[];[];[]
'00:01.94970';[];[];[];[];[];[]
'00:01.96537';[];[];[];[];[];[]
'00:01.98238';[];[];[];[];[];[]
'00:01.99930';[];[];[];[];[];[]
'00:02.01524';[];[];[];[];[];[]
'00:02.03197';[];[];[];[];[];[]
'00:02.04871';[];[];[];[];[];[]
'00:02.06574';[];[];[];[];[];[]
'00:02.08277';[];[];[];[];[];[]
'00:02.09963';[];[];[];[];[];[]
'00:02.11558';[];[];[];[];[];[]
'00:02.13254';[];[];[];[];[];[]
'00:02.14950';[];[];[];[];[];[]
'00:02.16545';[];[];[];[];[];[]
'00:02.18241';[];[];[];[];[];[]
'00:02.19936';[];[];[];[];[];[]
'00:02.21546';[];[];[];[];[];[]
'00:02.23231';[];[];[];[];[];[]
'00:02.24927';[];[];[];[];[];[]
'00:02.26524';[];[];[];[];[];[]
'00:02.28228';[];[];[];[];[];[]
'00:02.29913';[];[];[];[];[];[]
'00:02.31508';[];[];[];[];[];[]
'00:02.33203';[];[];[];[];[];[]
'00:02.34897';[];[];[];[];[];[]
'00:02.36514';[];[];[];[];[];[]
'00:02.38204';[];[];[];[];[];[]
'00:02.39894';[];[];[];[];[];[]
'00:02.41483';[];[];[];[];[];[]
'00:02.43232';[];[];[];[];[];[]
'00:02.44930';[];[];[];[];[];[]
'00:02.46536';[];[];[];[];[];[]
'00:02.48228';[];[];[];[];[];[]
'00:02.49921';[];[];[];[];[];[]
'00:02.51508';[];[];[];[];[];[]
'00:02.53225';[];[];[];[];[];[]
'00:02.54912';[];[];[];[];[];[]
'00:02.56513';[];[];[];[];[];[]
'00:02.58203';[];[];[];[];[];[]
'00:02.59904';[];[];[];[];[];[]
'00:02.61496';[];[];[];[];[];[]
'00:02.63244';[];[];[];[];[];[]
'00:02.64938';[];[];[];[];[];[]
'00:02.66534';[];[];[];[];[];[]
'00:02.68236';[];[];[];[];[];[]
'00:02.69925';[];[];[];[];[];[]
'00:02.71522';[];[];[];[];[];[]
'00:02.73190';[];[];[];[];[];[]
'00:02.74881';[];[];[];[];[];[]
'00:02.76572';[];[];[];[];[];[]
'00:02.78263';[];[];[];[];[];[]
'00:02.79954';[];[];[];[];[];[]
'00:02.81554';[];[];[];[];[];[]
'00:02.83257';[];[];[];[];[];[]
'00:02.84961';[];[];[];[];[];[]
'00:02.86540';[];[];[];[];[];[]
'00:02.88235';[];[];[];[];[];[]
'00:02.89931';[];[];[];[];[];[]
'00:02.91525';[];[];[];[];[];[]
'00:02.93235';[];[];[];[];[];[]
'00:02.94928';[];[];[];[];[];[]
'00:02.96512';[];[];[];[];[];[]
'00:02.98209';[];[];[];[];[];[]
'00:02.99907';[];[];[];[];[];[]
'00:03.01500';[];[];[];[];[];[]
'00:03.03195';[];[];[];[];[];[]
'00:03.04891';[];[];[];[];[];[]
'00:03.06487';[];[];[];[];[];[]
'00:03.08181';[];[];[];[];[];[]
'00:03.09891';[];[];[];[];[];[]
'00:03.11586';[];[];[];[];[];[]
'00:03.13167';[];[];[];[];[];[]
'00:03.14963';[];[];[];[];[];[]
'00:03.16559';[];[];[];[];[];[]
'00:03.18256';[];[];[];[];[];[]
'00:03.19953';[];[];[];[];[];[]
'00:03.21557';[];[];[];[];[];[]
'00:03.23241';[];[];[];[];[];[]
'00:03.24936';[];[];[];[];[];[]
'00:03.26532';[];[];[];[];[];[]
'00:03.28227';[];[];[];[];[];[]
'00:03.29923';[];[];[];[];[];[]
'00:03.31524';[];[];[];[];[];[]
'00:03.33214';[];[];[];[];[];[]
'00:03.34904';[];[];[];[];[];[]
'00:03.36507';[];[];[];[];[];[]
'00:03.38220';[];[];[];[];[];[]
'00:03.39897';[];[];[];[];[];[]
'00:03.41501';[];[];[];[];[];[]
'00:03.43187';[];[];[];[];[];[]
'00:03.44874';[];[];[];[];[];[]
'00:03.46481';[];[];[];[];[];[]
'00:03.48275';[];[];[];[];[];[]
'00:03.49969';[];[];[];[];[];[]
'00:03.51578';[];[];[];[];[];[]
'00:03.53261';[];[];[];[];[];[]
'00:03.54956';[];[];[];[];[];[]
'00:03.56553';[];[];[];[];[];[]
'00:03.58251';[];[];[];[];[];[]
'00:03.59948';[];[];[];[];[];[]
'00:03.61540';[];[];[];[];[];[]
'00:03.63234';[];[];[];[];[];[]
'00:03.64882';[];[];[];[];[];[]
'00:03.66482';[];[];[];[];[];[]
'00:03.68185';[];[];[];[];[];[]
'00:03.69969';[];[];[];[];[];[]
'00:03.71563';[];[];[];[];[];[]
'00:03.73291';[];[];[];[];[];[]
'00:03.74863';[];[];[];[];[];[]
'00:03.76556';[];[];[];[];[];[]
'00:03.78250';[];[];[];[];[];[]
'00:03.79943';[];[];[];[];[];[]
'00:03.81544';[];[];[];[];[];[]
'00:03.83247';[];[];[];[];[];[]
'00:03.84941';[];[];[];[];[];[]
'00:03.86532';[];[];[];[];[];[]
'00:03.88241';[];[];[];[];[];[]
'00:03.89922';[];[];[];[];[];[]
'00:03.91519';[];[];[];[];[];[]
'00:03.93212';[];[];[];[];[];[]
'00:03.94966';[];[];[];[];[];[]
'00:03.96564';[];[];[];[];[];[]
'00:03.98258';[];[];[];[];[];[]
'00:03.99953';[];[];[];[];[];[]
'00:04.01564';[];[];[];[];[];[]
'00:04.03244';[];[];[];[];[];[]
'00:04.04940';[];[];[];[];[];[]
'00:04.06563';[];[];[];[];[];[]
'00:04.08243';[];[];[];[];[];[]
'00:04.09923';[];[];[];[];[];[]
'00:04.11523';[];[];[];[];[];[]
'00:04.13219';[];[];[];[];[];[]
'00:04.14916';[];[];[];[];[];[]
'00:04.16508';[];[];[];[];[];[]
'00:04.18206';[];[];[];[];[];[]
'00:04.19904';[];[];[];[];[];[]
'00:04.21495';[];[];[];[];[];[]
'00:04.23193';[];[];[];[];[];[]
'00:04.24878';[];[];[];[];[];[]
'00:04.26564';[];[];[];[];[];[]
'00:04.28269';[];[];[];[];[];[]
'00:04.29964';[];[];[];[];[];[]
'00:04.31561';[];[];[];[];[];[]
'00:04.33268';[];[];[];[];[];[]
'00:04.34957';[];[];[];[];[];[]
'00:04.36546';[];[];[];[];[];[]
'00:04.38241';[];[];[];[];[];[]
'00:04.39935';[];[];[];[];[];[]
'00:04.41537';[];[];[];[];[];[]
'00:04.43241';[];[];[];[];[];[]
'00:04.44892';[];[];[];[];[];[]
'00:04.46471';[];[];[];[];[];[]
'00:04.48265';[];[];[];[];[];[]
'00:04.49963';[];[];[];[];[];[]
'00:04.51560';[];[];[];[];[];[]
'00:04.53252';[];[];[];[];[];[]
'00:04.54944';[];[];[];[];[];[]
'00:04.56544';[];[];[];[];[];[]
'00:04.58239';[];[];[];[];[];[]
'00:04.59935';[];[];[];[];[];[]
'00:04.61544';[];[];[];[];[];[]
'00:04.63227';[];[];[];[];[];[]
'00:04.64923';[];[];[];[];[];[]
'00:04.66519';[];[];[];[];[];[]
'00:04.68214';[];[];[];[];[];[]
'00:04.69908';[];[];[];[];[];[]
'00:04.71515';[];[];[];[];[];[]
'00:04.73198';[];[];[];[];[];[]
'00:04.74898';[];[];[];[];[];[]
'00:04.76506';[];[];[];[];[];[]
'00:04.78188';[];[];[];[];[];[]
'00:04.79883';[];[];[];[];[];[]
'00:04.81481';[];[];[];[];[];[]
'00:04.83274';[];[];[];[];[];[]
'00:04.84967';[];[];[];[];[];[]
'00:04.86564';[];[];[];[];[];[]
'00:04.88275';[];[];[];[];[];[]
'00:04.89954';[];[];[];[];[];[]
'00:04.91552';[];[];[];[];[];[]
'00:04.93263';[];[];[];[];[];[]
'00:04.94942';[];[];[];[];[];[]
'00:04.96537';[];[];[];[];[];[]
'00:04.98243';[];[];[];[];[];[]
'00:04.99928';[];[];[];[];[];[]
'00:05.01533';[];[];[];[];[];[]
'00:05.03239';[];[];[];[];[];[]
'00:05.04878';[];[];[];[];[];[]
'00:05.06571';[];[];[];[];[];[]
'00:05.08263';[];[];[];[];[];[]
'00:05.09966';[];[];[];[];[];[]
'00:05.11567';[];[];[];[];[];[]
'00:05.13250';[];[];[];[];[];[]
'00:05.14961';[];[];[];[];[];[]
'00:05.16551';[];[];[];[];[];[]
'00:05.18254';[];[];[];[];[];[]
'00:05.19937';[];[];[];[];[];[]
'00:05.21530';[];[];[];[];[];[]
'00:05.23232';[];[];[];[];[];[]
'00:05.24962';[];[];[];[];[];[]
'00:05.26513';[];[];[];[];[];[]
'00:05.28230';[];[];[];[];[];[]
'00:05.29933';[];[];[];[];[];[]
'00:05.31527';[];[];[];[];[];[]
'00:05.33205';[];[];[];[];[];[]
'00:05.34894';[];[];[];[];[];[]
'00:05.36505';[];[];[];[];[];[]
'00:05.38187';[];[];[];[];[];[]
'00:05.39892';[];[];[];[];[];[]
'00:05.41491';[];[];[];[];[];[]
'00:05.43177';[];[];[];[];[];[]
'00:05.44975';[];[];[];[];[];[]
'00:05.46580';[];[];[];[];[];[]
'00:05.48291';[];[];[];[];[];[]
'00:05.49968';[];[];[];[];[];[]
'00:05.51548';[];[];[];[];[];[]
'00:05.53248';[];[];[];[];[];[]
'00:05.54972';[];[];[];[];[];[]
'00:05.56534';[];[];[];[];[];[]
'00:05.58228';[];[];[];[];[];[]
'00:05.59941';[];[];[];[];[];[]
'00:05.61534';[];[];[];[];[];[]
'00:05.63222';[];[];[];[];[];[]
'00:05.64921';[];[];[];[];[];[]
'00:05.66517';[];[];[];[];[];[]
'00:05.68203';[];[];[];[];[];[]
'00:05.69888';[];[];[];[];[];[]
'00:05.71493';[];[];[];[];[];[]
'00:05.73192';[];[];[];[];[];[]
'00:05.74891';[];[];[];[];[];[]
'00:05.76496';[];[];[];[];[];[]
'00:05.78175';[];[];[];[];[];[]
'00:05.79969';[];[];[];[];[];[]
'00:05.81566';[];[];[];[];[];[]
'00:05.83265';[];[];[];[];[];[]
'00:05.84964';[];[];[];[];[];[]
'00:05.86556';[];[];[];[];[];[]
'00:05.88247';[];[];[];[];[];[]
'00:05.89938';[];[];[];[];[];[]
'00:05.91548';[];[];[];[];[];[]
'00:05.93234';[];[];[];[];[];[]
'00:05.94881';[];[];[];[];[];[]
'00:05.96478';[];[];[];[];[];[]
'00:05.98272';[];[];[];[];[];[]
'00:05.99969';[];[];[];[];[];[]
'00:06.01563';[];[];[];[];[];[]
'00:06.03260';[];[];[];[];[];[]
'00:06.04967';[];[];[];[];[];[]
'00:06.06550';[];[];[];[];[];[]
'00:06.08245';[];[];[];[];[];[]
'00:06.09941';[];[];[];[];[];[]
'00:06.11538';[];[];[];[];[];[]
'00:06.13232';[];[];[];[];[];[]
'00:06.14925';[];[];[];[];[];[]
'00:06.16523';[];[];[];[];[];[]
'00:06.18231';[];[];[];[];[];[]
'00:06.19916';[];[];[];[];[];[]
'00:06.21509';[];[];[];[];[];[]
'00:06.23210';[];[];[];[];[];[]
'00:06.24910';[];[];[];[];[];[]
'00:06.26496';[];[];[];[];[];[]
'00:06.28194';[];[];[];[];[];[]
'00:06.29892';[];[];[];[];[];[]
'00:06.31483';[];[];[];[];[];[]
'00:06.33181';[];[];[];[];[];[]
'00:06.34980';[];[];[];[];[];[]
'00:06.36572';[];[];[];[];[];[]
'00:06.38264';[];[];[];[];[];[]
'00:06.39956';[];[];[];[];[];[]
'00:06.41555';[];[];[];[];[];[]
'00:06.43266';[];[];[];[];[];[]
'00:06.44955';[];[];[];[];[];[]
'00:06.46542';[];[];[];[];[];[]
'00:06.48236';[];[];[];[];[];[]
'00:06.49931';[];[];[];[];[];[]
'00:06.51530';[];[];[];[];[];[]
'00:06.53224';[];[];[];[];[];[]
'00:06.54918';[];[];[];[];[];[]
'00:06.56515';[];[];[];[];[];[]
'00:06.58212';[];[];[];[];[];[]
'00:06.59928';[];[];[];[];[];[]
'00:06.61503';[];[];[];[];[];[]
'00:06.63197';[];[];[];[];[];[]
'00:06.64892';[];[];[];[];[];[]
'00:06.66488';[];[];[];[];[];[]
'00:06.68184';[];[];[];[];[];[]
'00:06.69880';[];[];[];[];[];[]
'00:06.71491';[];[];[];[];[];[]
'00:06.73172';[];[];[];[];[];[]
'00:06.74967';[];[];[];[];[];[]
'00:06.76562';[];[];[];[];[];[]
'00:06.78257';[];[];[];[];[];[]
'00:06.79953';[];[];[];[];[];[]
'00:06.81554';[];[];[];[];[];[]
'00:06.83244';[];[];[];[];[];[]
'00:06.84934';[];[];[];[];[];[]
'00:06.86536';[];[];[];[];[];[]
'00:06.88232';[];[];[];[];[];[]
'00:06.89927';[];[];[];[];[];[]
'00:06.91522';[];[];[];[];[];[]
'00:06.93216';[];[];[];[];[];[]
'00:06.94911';[];[];[];[];[];[]
'00:06.96507';[];[];[];[];[];[]
'00:06.98203';[];[];[];[];[];[]
'00:06.99898';[];[];[];[];[];[]
'00:07.01498';[];[];[];[];[];[]
'00:07.03194';[];[];[];[];[];[]
'00:07.04889';[];[];[];[];[];[]
'00:07.06483';[];[];[];[];[];[]
'00:07.08184';[];[];[];[];[];[]
'00:07.09885';[];[];[];[];[];[]
'00:07.11568';[];[];[];[];[];[]
'00:07.13264';[];[];[];[];[];[]
'00:07.14960';[];[];[];[];[];[]
'00:07.16558';[];[];[];[];[];[]
'00:07.18250';[];[];[];[];[];[]
'00:07.19941';[];[];[];[];[];[]
'00:07.21544';[];[];[];[];[];[]
'00:07.23237';[];[];[];[];[];[]
'00:07.24931';[];[];[];[];[];[]
'00:07.26483';[];[];[];[];[];[]
'00:07.28179';[];[];[];[];[];[]
'00:07.29981';[];[];[];[];[];[]
'00:07.31571';[];[];[];[];[];[]
'00:07.33266';[];[];[];[];[];[]
'00:07.34962';[];[];[];[];[];[]
'00:07.36568';[];[];[];[];[];[]
'00:07.38264';[];[];[];[];[];[]
'00:07.39960';[];[];[];[];[];[]
'00:07.41557';[];[];[];[];[];[]
'00:07.43251';[];[];[];[];[];[]
'00:07.44944';[];[];[];[];[];[]
'00:07.46543';[];[];[];[];[];[]
'00:07.48240';[];[];[];[];[];[]
'00:07.49936';[];[];[];[];[];[]
'00:07.51530';[];[];[];[];[];[]
'00:07.53233';[];[];[];[];[];[]
'00:07.54921';[];[];[];[];[];[]
'00:07.56573';[];[];[];[];[];[]
'00:07.58269';[];[];[];[];[];[]
'00:07.59966';[];[];[];[];[];[]
'00:07.61556';[];[];[];[];[];[]
'00:07.63252';[];[];[];[];[];[]
'00:07.64947';[];[];[];[];[];[]
'00:07.66545';[];[];[];[];[];[]
'00:07.68238';[];[];[];[];[];[]
'00:07.69932';[];[];[];[];[];[]
'00:07.71536';[];[];[];[];[];[]
'00:07.73231';[];[];[];[];[];[]
'00:07.74941';[];[];[];[];[];[]
'00:07.76517';[];[];[];[];[];[]
'00:07.78213';[];[];[];[];[];[]
'00:07.79908';[];[];[];[];[];[]
'00:07.81506';[];[];[];[];[];[]
'00:07.83198';[];[];[];[];[];[]
'00:07.84891';[];[];[];[];[];[]
'00:07.86492';[];[];[];[];[];[]
'00:07.88184';[];[];[];[];[];[]
'00:07.89876';[];[];[];[];[];[]
'00:07.91476';[];[];[];[];[];[]
'00:07.93271';[];[];[];[];[];[]
'00:07.94976';[];[];[];[];[];[]
'00:07.96563';[];[];[];[];[];[]
'00:07.98257';[];[];[];[];[];[]
'00:07.99972';[];[];[];[];[];[]
'00:08.01557';[];[];[];[];[];[]
'00:08.03256';[];[];[];[];[];[]
'00:08.04955';[];[];[];[];[];[]
'00:08.06536';[];[];[];[];[];[]
'00:08.08251';[];[];[];[];[];[]
'00:08.09928';[];[];[];[];[];[]
'00:08.11536';[];[];[];[];[];[]
'00:08.13223';[];[];[];[];[];[]
'00:08.14910';[];[];[];[];[];[]
'00:08.16508';[];[];[];[];[];[]
'00:08.18205';[];[];[];[];[];[]
'00:08.19917';[];[];[];[];[];[]
'00:08.21495';[];[];[];[];[];[]
'00:08.23197';[];[];[];[];[];[]
'00:08.24887';[];[];[];[];[];[]
'00:08.26495';[];[];[];[];[];[]
'00:08.28177';[];[];[];[];[];[]
'00:08.29872';[];[];[];[];[];[]
'00:08.31566';[];[];[];[];[];[]
'00:08.33261';[];[];[];[];[];[]
'00:08.34981';[];[];[];[];[];[]
'00:08.36554';[];[];[];[];[];[]
'00:08.38250';[];[];[];[];[];[]
'00:08.39945';[];[];[];[];[];[]
'00:08.41542';[];[];[];[];[];[]
'00:08.43236';[];[];[];[];[];[]
'00:08.44931';[];[];[];[];[];[]
'00:08.46527';[];[];[];[];[];[]
'00:08.48227';[];[];[];[];[];[]
'00:08.49927';[];[];[];[];[];[]
'00:08.51516';[];[];[];[];[];[]
'00:08.53210';[];[];[];[];[];[]
'00:08.54903';[];[];[];[];[];[]
'00:08.56502';[];[];[];[];[];[]
'00:08.58210';[];[];[];[];[];[]
'00:08.59894';[];[];[];[];[];[]
'00:08.61488';[];[];[];[];[];[]
'00:08.63191';[];[];[];[];[];[]
'00:08.64878';[];[];[];[];[];[]
'00:08.66476';[];[];[];[];[];[]
'00:08.68270';[];[];[];[];[];[]
'00:08.69971';[];[];[];[];[];[]
'00:08.71564';[];[];[];[];[];[]
'00:08.73255';[];[];[];[];[];[]
'00:08.74946';[];[];[];[];[];[]
'00:08.76548';[];[];[];[];[];[]
'00:08.78188';[];[];[];[];[];[]
'00:08.79885';[];[];[];[];[];[]
'00:08.81479';[];[];[];[];[];[]
'00:08.83175';[];[];[];[];[];[]
'00:08.84974';[];[];[];[];[];[]
'00:08.86567';[];[];[];[];[];[]
'00:08.88216';[];[];[];[];[];[]
'00:08.89917';[];[];[];[];[];[]
'00:08.91512';[];[];[];[];[];[]
'00:08.93206';[];[];[];[];[];[]
'00:08.94901';[];[];[];[];[];[]
'00:08.96494';[];[];[];[];[];[]
'00:08.98205';[];[];[];[];[];[]
'00:08.99898';[];[];[];[];[];[]
'00:09.01502';[];[];[];[];[];[]
'00:09.03192';[];[];[];[];[];[]
'00:09.04882';[];[];[];[];[];[]
'00:09.06486';[];[];[];[];[];[]
'00:09.08226';[];[];[];[];[];[]
'00:09.09928';[];[];[];[];[];[]
'00:09.11518';[];[];[];[];[];[]
'00:09.13217';[];[];[];[];[];[]
'00:09.14916';[];[];[];[];[];[]
'00:09.16506';[];[];[];[];[];[]
'00:09.18257';[];[];[];[];[];[]
'00:09.19964';[];[];[];[];[];[]
'00:09.21547';[];[];[];[];[];[]
'00:09.23247';[];[];[];[];[];[]
'00:09.24947';[];[];[];[];[];[]
'00:09.26546';[];[];[];[];[];[]
'00:09.28229';[];[];[];[];[];[]
'00:09.29925';[];[];[];[];[];[]
'00:09.31523';[];[];[];[];[];[]
'00:09.33222';[];[];[];[];[];[]
'00:09.34921';[];[];[];[];[];[]
'00:09.36506';[];[];[];[];[];[]
'00:09.38201';[];[];[];[];[];[]
'00:09.39895';[];[];[];[];[];[]
'00:09.41493';[];[];[];[];[];[]
'00:09.43191';[];[];[];[];[];[]
'00:09.44888';[];[];[];[];[];[]
'00:09.46480';[];[];[];[];[];[]
'00:09.48178';[];[];[];[];[];[]
'00:09.49971';[];[];[];[];[];[]
'00:09.51566';[];[];[];[];[];[]
'00:09.53273';[];[];[];[];[];[]
'00:09.54957';[];[];[];[];[];[]
'00:09.56553';[];[];[];[];[];[]
'00:09.58250';[];[];[];[];[];[]
'00:09.59946';[];[];[];[];[];[]
'00:09.61539';[];[];[];[];[];[]
'00:09.63234';[];[];[];[];[];[]
'00:09.64941';[];[];[];[];[];[]
'00:09.66526';[];[];[];[];[];[]
'00:09.68226';[];[];[];[];[];[]
'00:09.69926';[];[];[];[];[];[]
'00:09.71518';[];[];[];[];[];[]
'00:09.73208';[];[];[];[];[];[]
'00:09.74898';[];[];[];[];[];[]
'00:09.76501';[];[];[];[];[];[]
'00:09.78208';[];[];[];[];[];[]
'00:09.79888';[];[];[];[];[];[]
'00:09.81485';[];[];[];[];[];[]
'00:09.83181';[];[];[];[];[];[]
'00:09.84876';[];[];[];[];[];[]
'00:09.86472';[];[];[];[];[];[]
'00:09.88265';[];[];[];[];[];[]
'00:09.89962';[];[];[];[];[];[]
'00:09.91558';[];[];[];[];[];[]
'00:09.93260';[];[];[];[];[];[]
'00:09.94948';[];[];[];[];[];[]
'00:09.96546';[];[];[];[];[];[]
'00:09.98239';[];[];[];[];[];[]
'00:09.99933';[];[];[];[];[];[]
'00:10.01532';[];[];[];[];[];[]
'00:10.03229';[];[];[];[];[];[]
'00:10.04927';[];[];[];[];[];[]
'00:10.06534';[];[];[];[];[];[]
'00:10.08214';[];[];[];[];[];[]
'00:10.09917';[];[];[];[];[];[]
'00:10.11504';[];[];[];[];[];[]
'00:10.13200';[];[];[];[];[];[]
'00:10.14895';[];[];[];[];[];[]
'00:10.16508';[];[];[];[];[];[]
'00:10.18188';[];[];[];[];[];[]
'00:10.19901';[];[];[];[];[];[]
'00:10.21480';[];[];[];[];[];[]
'00:10.23192';[];[];[];[];[];[]
'00:10.24879';[];[];[];[];[];[]
'00:10.26567';[];[];[];[];[];[]
'00:10.28255';[];[];[];[];[];[]
'00:10.29955';[];[];[];[];[];[]
'00:10.31569';[];[];[];[];[];[]
'00:10.33245';[];[];[];[];[];[]
'00:10.34944';[];[];[];[];[];[]
'00:10.36538';[];[];[];[];[];[]
'00:10.38234';[];[];[];[];[];[]
'00:10.39930';[];[];[];[];[];[]
'00:10.41525';[];[];[];[];[];[]
'00:10.43221';[];[];[];[];[];[]
'00:10.44916';[];[];[];[];[];[]
'00:10.46512';[];[];[];[];[];[]
'00:10.48210';[];[];[];[];[];[]
'00:10.49907';[];[];[];[];[];[]
'00:10.51498';[];[];[];[];[];[]
'00:10.53194';[];[];[];[];[];[]
'00:10.54903';[];[];[];[];[];[]
'00:10.56486';[];[];[];[];[];[]
'00:10.58181';[];[];[];[];[];[]
'00:10.59875';[];[];[];[];[];[]
'00:10.61472';[];[];[];[];[];[]
'00:10.63265';[];[];[];[];[];[]
'00:10.64963';[];[];[];[];[];[]
'00:10.66558';[];[];[];[];[];[]
'00:10.68272';[];[];[];[];[];[]
'00:10.69950';[];[];[];[];[];[]
'00:10.71562';[];[];[];[];[];[]
'00:10.73239';[];[];[];[];[];[]
'00:10.74936';[];[];[];[];[];[]
'00:10.76531';[];[];[];[];[];[]
'00:10.78228';[];[];[];[];[];[]
'00:10.79926';[];[];[];[];[];[]
'00:10.81517';[];[];[];[];[];[]
'00:10.83213';[];[];[];[];[];[]
'00:10.84908';[];[];[];[];[];[]
'00:10.86504';[];[];[];[];[];[]
'00:10.88200';[];[];[];[];[];[]
'00:10.89895';[];[];[];[];[];[]
'00:10.91491';[];[];[];[];[];[]
'00:10.93195';[];[];[];[];[];[]
'00:10.94882';[];[];[];[];[];[]
'00:10.96477';[];[];[];[];[];[]
'00:10.98174';[];[];[];[];[];[]
'00:10.99968';[];[];[];[];[];[]
'00:11.01574';[];[];[];[];[];[]
'00:11.03257';[];[];[];[];[];[]
'00:11.04954';[];[];[];[];[];[]
