Tid;item1;item2;item3;item4;item5;item6
'00:01.81731';[];[];[];[];[];[]
'00:01.83433';[];[];[];[];[];[]
'00:01.85030';[];[];[];[];[];[]
'00:01.86730';[];[];[];[];[];[]
'00:01.88430';[];[];[];[];[];[]
'00:01.90031';[];[];[];[];[];[]
'00:01.91734';[];[];[];[];[];[]
'00:01.93437';[];[];[];[];[];[]
'00:01.95032';[];[];[];[];[];[]
'00:01.96732';[];[];[];[];[];[]
'00:01.98432';[];[];[];[];[];[]
'00:02.00033';[];[];[];[];[];[]
'00:02.01733';[];[];[];[];[];[]
'00:02.03433';[];[];[];[];[];[]
'00:02.05034';[];[];[];[];[];[]
'00:02.06734';[];[];[];[];[];[]
'00:02.08434';[];[];[];[];[];[]
'00:02.10035';[];[];[];[];[];[]
'00:02.11735';[];[];[];[];[];[]
'00:02.13435';[];[];[];[];[];[]
'00:02.15035';[];[];[];[];[];[]
'00:02.16736';[];[];[];[];[];[]
'00:02.18437';[];[];[];[];[];[]
'00:02.20040';[];[];[];[];[];[]
'00:02.21737';[];[];[];[];[];[]
'00:02.23435';[];[];[];[];[];[]
'00:02.25038';[];[];[];[];[];[]
'00:02.26738';[];[];[];[];[];[]
'00:02.28438';[];[];[];[];[];[]
'00:02.30039';[];[];[];[];[];[]
'00:02.31741';[];[];[];[];[];[]
'00:02.33442';[];[];[];[];[];[]
'00:02.35041';[];[];[];[];[];[]
'00:02.36740';[];[];[];[];[];[]
'00:02.38438';[];[];[];[];[];[]
'00:02.40042';[];[];[];[];[];[]
'00:02.41742';[];[];[];[];[];[]
'00:02.43442';[];[];[];[];[];[]
'00:02.45043';[];[];[];[];[];[]
'00:02.46743';[];[];[];[];[];[]
'00:02.48443';[];[];[];[];[];[]
'00:02.50044';[];[];[];[];[];[]
'00:02.51743';[];[];[];[];[];[]
'00:02.53442';[];[];[];[];[];[]
'00:02.55044';[];[];[];[];[];[]
'00:02.56747';[];[];[];[];[];[]
'00:02.58451';[];[];[];[];[];[]
'00:02.60045';[];[];[];[];[];[]
'00:02.61640';[];[];[];[];[];[]
'00:02.63346';[];[];[];[];[];[]
'00:02.64945';[];[];[];[];[];[]
'00:02.66646';[];[];[];[];[];[]
'00:02.68347';[];[];[];[];[];[]
'00:02.69947';[];[];[];[];[];[]
'00:02.71647';[];[];[];[];[];[]
'00:02.73347';[];[];[];[];[];[]
'00:02.74951';[];[];[];[];[];[]
'00:02.76650';[];[];[];[];[];[]
'00:02.78348';[];[];[];[];[];[]
'00:02.79948';[];[];[];[];[];[]
'00:02.81650';[];[];[];[];[];[]
'00:02.83351';[];[];[];[];[];[]
'00:02.84952';[];[];[];[];[];[]
'00:02.86651';[];[];[];[];[];[]
'00:02.88350';[];[];[];[];[];[]
'00:02.89951';[];[];[];[];[];[]
'00:02.91653';[];[];[];[];[];[]
'00:02.93355';[];[];[];[];[];[]
'00:02.94953';[];[];[];[];[];[]
'00:02.96653';[];[];[];[];[];[]
'00:02.98353';[];[];[];[];[];[]
'00:02.99953';[];[];[];[];[];[]
'00:03.01654';[];[];[];[];[];[]
'00:03.03355';[];[];[];[];[];[]
'00:03.04956';[];[];[];[];[];[]
'00:03.06656';[];[];[];[];[];[]
'00:03.08356';[];[];[];[];[];[]
'00:03.09956';[];[];[];[];[];[]
'00:03.11657';[];[];[];[];[];[]
'00:03.13358';[];[];[];[];[];[]
'00:03.14958';[];[];[];[];[];[]
'00:03.16658';[];[];[];[];[];[]
'00:03.18358';[];[];[];[];[];[]
'00:03.19957';[];[];[];[];[];[]
'00:03.21659';[];[];[];[];[];[]
'00:03.23362';[];[];[];[];[];[]
'00:03.24959';[];[];[];[];[];[]
'00:03.26662';[];[];[];[];[];[]
'00:03.28364';[];[];[];[];[];[]
'00:03.29961';[];[];[];[];[];[]
'00:03.31662';[];[];[];[];[];[]
'00:03.33363';[];[];[];[];[];[]
'00:03.34962';[];[];[];[];[];[]
'00:03.36663';[];[];[];[];[];[]
'00:03.38364';[];[];[];[];[];[]
'00:03.39963';[];[];[];[];[];[]
'00:03.41665';[];[];[];[];[];[]
'00:03.43367';[];[];[];[];[];[]
'00:03.44965';[];[];[];[];[];[]
'00:03.46664';[];[];[];[];[];[]
'00:03.48363';[];[];[];[];[];[]
'00:03.49964';[];[];[];[];[];[]
'00:03.51666';[];[];[];[];[];[]
'00:03.53368';[];[];[];[];[];[]
'00:03.54966';[];[];[];[];[];[]
'00:03.56668';[];[];[];[];[];[]
'00:03.58371';[];[];[];[];[];[]
'00:03.59967';[];[];[];[];[];[]
'00:03.61668';[];[];[];[];[];[]
'00:03.63370';[];[];[];[];[];[]
'00:03.64968';[];[];[];[];[];[]
'00:03.66671';[];[];[];[];[];[]
'00:03.68373';[];[];[];[];[];[]
'00:03.69969';[];[];[];[];[];[]
'00:03.71671';[];[];[];[];[];[]
'00:03.73372';[];[];[];[];[];[]
'00:03.74971';[];[];[];[];[];[]
'00:03.76672';[];[];[];[];[];[]
'00:03.78373';[];[];[];[];[];[]
'00:03.79972';[];[];[];[];[];[]
'00:03.81673';[];[];[];[];[];[]
'00:03.83374';[];[];[];[];[];[]
'00:03.84973';[];[];[];[];[];[]
'00:03.86674';[];[];[];[];[];[]
'00:03.88375';[];[];[];[];[];[]
'00:03.89973';[];[];[];[];[];[]
'00:03.91675';[];[];[];[];[];[]
'00:03.93377';[];[];[];[];[];[]
'00:03.94975';[];[];[];[];[];[]
'00:03.96677';[];[];[];[];[];[]
'00:03.98380';[];[];[];[];[];[]
'00:03.99976';[];[];[];[];[];[]
'00:04.01677';[];[];[];[];[];[]
'00:04.03378';[];[];[];[];[];[]
'00:04.04977';[];[];[];[];[];[]
'00:04.06677';[];[];[];[];[];[]
'00:04.08377';[];[];[];[];[];[]
'00:04.09978';[];[];[];[];[];[]
'00:04.11679';[];[];[];[];[];[]
'00:04.13381';[];[];[];[];[];[]
'00:04.14980';[];[];[];[];[];[]
'00:04.16681';[];[];[];[];[];[]
'00:04.18382';[];[];[];[];[];[]
'00:04.19981';[];[];[];[];[];[]
'00:04.21682';[];[];[];[];[];[]
'00:04.23383';[];[];[];[];[];[]
'00:04.24982';[];[];[];[];[];[]
'00:04.26684';[];[];[];[];[];[]
'00:04.28386';[];[];[];[];[];[]
'00:04.29983';[];[];[];[];[];[]
'00:04.31684';[];[];[];[];[];[]
'00:04.33385';[];[];[];[];[];[]
'00:04.34985';[];[];[];[];[];[]
'00:04.36685';[];[];[];[];[];[]
'00:04.38385';[];[];[];[];[];[]
'00:04.39987';[];[];[];[];[];[]
'00:04.41685';[];[];[];[];[];[]
'00:04.43383';[];[];[];[];[];[]
'00:04.44987';[];[];[];[];[];[]
'00:04.46687';[];[];[];[];[];[]
'00:04.48387';[];[];[];[];[];[]
'00:04.49987';[];[];[];[];[];[]
'00:04.51689';[];[];[];[];[];[]
'00:04.53392';[];[];[];[];[];[]
'00:04.54988';[];[];[];[];[];[]
'00:04.56688';[];[];[];[];[];[]
'00:04.58388';[];[];[];[];[];[]
'00:04.59989';[];[];[];[];[];[]
'00:04.61691';[];[];[];[];[];[]
'00:04.63392';[];[];[];[];[];[]
'00:04.64991';[];[];[];[];[];[]
'00:04.66692';[];[];[];[];[];[]
'00:04.68393';[];[];[];[];[];[]
'00:04.69993';[];[];[];[];[];[]
'00:04.71693';[];[];[];[];[];[]
'00:04.73393';[];[];[];[];[];[]
'00:04.74993';[];[];[];[];[];[]
'00:04.76695';[];[];[];[];[];[]
'00:04.78397';[];[];[];[];[];[]
'00:04.79994';[];[];[];[];[];[]
'00:04.81695';[];[];[];[];[];[]
'00:04.83396';[];[];[];[];[];[]
'00:04.84995';[];[];[];[];[];[]
'00:04.86696';[];[];[];[];[];[]
'00:04.88397';[];[];[];[];[];[]
'00:04.89996';[];[];[];[];[];[]
'00:04.91697';[];[];[];[];[];[]
'00:04.93398';[];[];[];[];[];[]
'00:04.94997';[];[];[];[];[];[]
'00:04.96713';[];[];[];[];[];[]
'00:04.98400';[];[];[];[];[];[]
'00:04.99998';[];[];[];[];[];[]
'00:05.01702';[];[];[];[];[];[]
'00:05.03405';[];[];[];[];[];[]
'00:05.05001';[];[];[];[];[];[]
'00:05.06702';[];[];[];[];[];[]
'00:05.08403';[];[];[];[];[];[]
'00:05.10001';[];[];[];[];[];[]
'00:05.11702';[];[];[];[];[];[]
'00:05.13403';[];[];[];[];[];[]
'00:05.15002';[];[];[];[];[];[]
'00:05.16703';[];[];[];[];[];[]
'00:05.18404';[];[];[];[];[];[]
'00:05.20004';[];[];[];[];[];[]
'00:05.21704';[];[];[];[];[];[]
'00:05.23404';[];[];[];[];[];[]
'00:05.25005';[];[];[];[];[];[]
'00:05.26704';[];[];[];[];[];[]
'00:05.28403';[];[];[];[];[];[]
'00:05.30005';[];[];[];[];[];[]
'00:05.31706';[];[];[];[];[];[]
'00:05.33407';[];[];[];[];[];[]
'00:05.35006';[];[];[];[];[];[]
'00:05.36708';[];[];[];[];[];[]
'00:05.38411';[];[];[];[];[];[]
'00:05.40008';[];[];[];[];[];[]
'00:05.41708';[];[];[];[];[];[]
'00:05.43408';[];[];[];[];[];[]
'00:05.45008';[];[];[];[];[];[]
'00:05.46710';[];[];[];[];[];[]
'00:05.48411';[];[];[];[];[];[]
'00:05.50009';[];[];[];[];[];[]
'00:05.51711';[];[];[];[];[];[]
'00:05.53412';[];[];[];[];[];[]
'00:05.55012';[];[];[];[];[];[]
'00:05.56712';[];[];[];[];[];[]
'00:05.58412';[];[];[];[];[];[]
'00:05.60013';[];[];[];[];[];[]
'00:05.61713';[];[];[];[];[];[]
'00:05.63413';[];[];[];[];[];[]
'00:05.65013';[];[];[];[];[];[]
'00:05.66713';[];[];[];[];[];[]
'00:05.68413';[];[];[];[];[];[]
'00:05.70014';[];[];[];[];[];[]
'00:05.71716';[];[];[];[];[];[]
'00:05.73418';[];[];[];[];[];[]
'00:05.75016';[];[];[];[];[];[]
'00:05.76716';[];[];[];[];[];[]
'00:05.78441';[];[];[];[];[];[]
'00:05.80042';[];[];[];[];[];[]
'00:05.81744';[];[];[];[];[];[]
'00:05.83446';[];[];[];[];[];[]
'00:05.84952';[];[];[];[];[];[]
'00:05.86651';[];[];[];[];[];[]
'00:05.88350';[];[];[];[];[];[]
'00:05.89954';[1093,944,60,45];[];[];[];[];[]
'00:05.91653';[1093,944,60,45];[];[];[];[];[]
'00:05.93352';[1093,944,60,45];[];[];[];[];[]
'00:05.94953';[1093,944,60,45];[];[];[];[];[]
'00:05.96653';[1093,944,60,45];[];[];[];[];[]
'00:05.98353';[1093,944,60,45];[];[];[];[];[]
'00:05.99954';[1093,944,60,45];[];[];[];[];[]
'00:06.01654';[1093,944,60,45];[];[];[];[];[]
'00:06.03354';[1093,944,60,45];[];[];[];[];[]
'00:06.04969';[1093,944,60,45];[];[];[];[];[]
'00:06.06669';[1093,944,60,45];[];[];[];[];[]
'00:06.08370';[1093,944,60,45];[];[];[];[];[]
'00:06.09971';[1093,944,60,45];[];[];[];[];[]
'00:06.11678';[1093,944,60,45];[];[];[];[];[]
'00:06.13376';[1093,944,60,45];[];[];[];[];[]
'00:06.14977';[1093,944,60,45];[];[];[];[];[]
'00:06.16680';[1093,944,60,45];[];[];[];[];[]
'00:06.18382';[1093,944,60,45];[];[];[];[];[]
'00:06.19981';[1093,944,60,45];[];[];[];[];[]
'00:06.21680';[1093,944,60,45];[];[];[];[];[]
'00:06.23431';[1093,944,60,45];[];[];[];[];[]
'00:06.25032';[1093,944,60,45];[];[];[];[];[]
'00:06.26734';[1093,944,60,45];[];[];[];[];[]
'00:06.28436';[1093,944,60,45];[];[];[];[];[]
'00:06.30033';[1093,944,60,45];[];[];[];[];[]
'00:06.31734';[1093,944,60,45];[];[];[];[];[]
'00:06.33435';[1093,944,60,45];[];[];[];[];[]
'00:06.35033';[1093,944,60,45];[];[];[];[];[]
'00:06.36735';[1093,944,60,45];[];[];[];[];[]
'00:06.38437';[1093,944,60,45];[];[];[];[];[]
'00:06.40034';[1093,944,60,45];[];[];[];[];[]
'00:06.41736';[1093,944,60,45];[];[];[];[];[]
'00:06.43428';[1093,944,60,45];[];[];[];[];[]
'00:06.45028';[1093,944,60,45];[];[];[];[];[]
'00:06.46730';[1093,944,60,45];[];[];[];[];[]
'00:06.48431';[1093,944,60,45];[];[];[];[];[]
'00:06.50030';[1093,944,60,45];[];[];[];[];[]
'00:06.51732';[1093,944,60,45];[];[];[];[];[]
'00:06.53434';[1093,944,60,45];[];[];[];[];[]
'00:06.55031';[1093,944,60,45];[];[];[];[];[]
'00:06.56731';[1093,944,60,45];[];[];[];[];[]
'00:06.58431';[1093,944,60,45];[];[];[];[];[]
'00:06.60032';[1093,944,60,45];[];[];[];[];[]
'00:06.61735';[1093,944,60,45];[];[];[];[];[]
'00:06.63438';[1093,944,60,45];[];[];[];[];[]
'00:06.65033';[1093,944,60,45];[];[];[];[];[]
'00:06.66734';[1093,944,60,45];[];[];[];[];[]
'00:06.68435';[1093,944,60,45];[];[];[];[];[]
'00:06.70034';[1093,944,60,45];[];[];[];[];[]
'00:06.71735';[1093,944,60,45];[];[];[];[];[]
'00:06.73436';[1093,944,60,45];[];[];[];[];[]
'00:06.75036';[1093,944,60,45];[];[];[];[];[]
'00:06.76736';[1093,944,60,45];[];[];[];[];[]
'00:06.78436';[1093,944,60,45];[];[];[];[];[]
'00:06.80036';[1093,944,60,45];[];[];[];[];[]
'00:06.81737';[1093,944,60,45];[];[];[];[];[]
'00:06.83438';[1093,944,60,45];[];[];[];[];[]
'00:06.85037';[1093,944,60,45];[];[];[];[];[]
'00:06.86739';[1093,944,60,45];[];[];[];[];[]
'00:06.88442';[1093,944,60,45];[];[];[];[];[]
'00:06.90038';[1093,944,60,45];[];[];[];[];[]
'00:06.91741';[1093,944,60,45];[];[];[];[];[]
'00:06.93443';[1093,944,60,45];[];[];[];[];[]
'00:06.95041';[1093,944,60,45];[];[];[];[];[]
'00:06.96739';[1093,944,60,45];[];[];[];[];[]
'00:06.98438';[1093,944,60,45];[];[];[];[];[]
'00:07.00041';[1093,944,60,45];[];[];[];[];[]
'00:07.01741';[1093,944,60,45];[];[];[];[];[]
'00:07.03441';[1093,944,60,45];[];[];[];[];[]
'00:07.05042';[1093,944,60,45];[];[];[];[];[]
'00:07.06742';[1093,944,60,45];[];[];[];[];[]
'00:07.08442';[1093,944,60,45];[];[];[];[];[]
'00:07.10043';[1093,944,60,45];[];[];[];[];[]
'00:07.11743';[1093,944,60,45];[];[];[];[];[]
'00:07.13443';[1093,944,60,45];[];[];[];[];[]
'00:07.15037';[1093,944,60,45];[];[];[];[];[]
'00:07.16737';[1093,944,60,45];[];[];[];[];[]
'00:07.18437';[1093,944,60,45];[];[];[];[];[]
'00:07.20038';[1093,944,60,45];[];[];[];[];[]
'00:07.21739';[1093,944,60,45];[];[];[];[];[]
'00:07.23441';[1093,944,60,45];[];[];[];[];[]
'00:07.25039';[1093,944,60,45];[];[];[];[];[]
'00:07.26738';[1093,944,60,45];[];[];[];[];[]
'00:07.28437';[1093,944,60,45];[];[];[];[];[]
'00:07.30041';[1093,944,60,45];[];[];[];[];[]
'00:07.31741';[1093,944,60,45];[];[];[];[];[]
'00:07.33441';[1093,944,60,45];[];[];[];[];[]
'00:07.35042';[1093,944,60,45];[];[];[];[];[]
'00:07.36742';[1093,944,60,45];[];[];[];[];[]
'00:07.38442';[1093,944,60,45];[];[];[];[];[]
'00:07.40043';[1093,944,60,45];[];[];[];[];[]
'00:07.41742';[1093,944,60,45];[];[];[];[];[]
'00:07.43441';[1093,944,60,45];[];[];[];[];[]
'00:07.45037';[1093,944,60,45];[];[];[];[];[]
'00:07.46737';[1093,944,60,45];[];[];[];[];[]
'00:07.48437';[1093,944,60,45];[];[];[];[];[]
'00:07.50037';[1093,944,60,45];[];[];[];[];[]
'00:07.51740';[1093,944,60,45];[];[];[];[];[]
'00:07.53442';[1093,944,60,45];[];[];[];[];[]
'00:07.55039';[1093,944,60,45];[];[];[];[];[]
'00:07.56740';[1093,944,60,45];[];[];[];[];[]
'00:07.58439';[1093,944,60,45];[];[];[];[];[]
'00:07.60039';[1093,944,60,45];[];[];[];[];[]
'00:07.61741';[1093,944,60,45];[];[];[];[];[]
'00:07.63442';[1093,944,60,45];[];[];[];[];[]
'00:07.65042';[1093,944,60,45];[];[];[];[];[]
'00:07.66741';[1093,944,60,45];[];[];[];[];[]
'00:07.68440';[1093,944,60,45];[];[];[];[];[]
'00:07.70043';[1093,944,60,45];[];[];[];[];[]
'00:07.71743';[1093,944,60,45];[];[];[];[];[]
'00:07.73443';[1093,944,60,45];[];[];[];[];[]
'00:07.75044';[1093,944,60,45];[];[];[];[];[]
'00:07.76744';[1093,944,60,45];[];[];[];[];[]
'00:07.78344';[1093,944,60,45];[];[];[];[];[]
'00:07.79944';[1093,944,60,45];[];[];[];[];[]
'00:07.81646';[1093,944,60,45];[];[];[];[];[]
'00:07.83348';[1093,944,60,45];[];[];[];[];[]
'00:07.84946';[1093,944,60,45];[];[];[];[];[]
'00:07.86646';[1093,944,60,45];[];[];[];[];[]
'00:07.88346';[1093,944,60,45];[];[];[];[];[]
'00:07.89948';[1093,944,60,45];[];[];[];[];[]
'00:07.91648';[1093,944,60,45];[];[];[];[];[]
'00:07.93348';[1093,944,60,45];[];[];[];[];[]
'00:07.94950';[1093,944,60,45];[];[];[];[];[]
'00:07.96648';[1093,944,60,45];[];[];[];[];[]
'00:07.98347';[1093,944,60,45];[];[];[];[];[]
'00:07.99950';[1093,944,60,45];[];[];[];[];[]
'00:08.01651';[1093,944,60,45];[];[];[];[];[]
'00:08.03352';[1093,944,60,45];[];[];[];[];[]
'00:08.04951';[1093,944,60,45];[];[];[];[];[]
'00:08.06651';[1093,944,60,45];[];[];[];[];[]
'00:08.08351';[1093,944,60,45];[];[];[];[];[]
'00:08.09952';[1093,944,60,45];[];[];[];[];[]
'00:08.11653';[1093,944,60,45];[];[];[];[];[]
'00:08.13354';[1093,944,60,45];[];[];[];[];[]
'00:08.14953';[1093,944,60,45];[];[];[];[];[]
'00:08.16654';[1093,944,60,45];[];[];[];[];[]
'00:08.18355';[1093,944,60,45];[];[];[];[];[]
'00:08.19955';[1093,944,60,45];[];[];[];[];[]
'00:08.21654';[1093,944,60,45];[];[];[];[];[]
'00:08.23353';[1093,944,60,45];[];[];[];[];[]
'00:08.24956';[1093,944,60,45];[];[];[];[];[]
'00:08.26656';[1093,944,60,45];[];[];[];[];[]
'00:08.28356';[1093,944,60,45];[];[];[];[];[]
'00:08.29956';[1093,944,60,45];[];[];[];[];[]
'00:08.31658';[1093,944,60,45];[];[];[];[];[]
'00:08.33361';[1093,944,60,45];[];[];[];[];[]
'00:08.34960';[1093,944,60,45];[];[];[];[];[]
'00:08.36658';[1093,944,60,45];[];[];[];[];[]
'00:08.38357';[1093,944,60,45];[];[];[];[];[]
'00:08.39958';[1093,944,60,45];[];[];[];[];[]
'00:08.41660';[1093,944,60,45];[];[];[];[];[]
'00:08.43361';[1093,944,60,45];[];[];[];[];[]
'00:08.44961';[1093,944,60,45];[];[];[];[];[]
'00:08.46661';[1093,944,60,45];[];[];[];[];[]
'00:08.48361';[1093,944,60,45];[];[];[];[];[]
'00:08.49962';[1093,944,60,45];[];[];[];[];[]
'00:08.51663';[1093,944,60,45];[];[];[];[];[]
'00:08.53364';[1093,944,60,45];[];[];[];[];[]
'00:08.54962';[1093,944,60,45];[];[];[];[];[]
'00:08.56664';[1093,944,60,45];[];[];[];[];[]
'00:08.58366';[1093,944,60,45];[];[];[];[];[]
'00:08.59966';[1093,944,60,45];[];[];[];[];[]
'00:08.61664';[1093,944,60,45];[];[];[];[];[]
'00:08.63362';[1093,944,60,45];[];[];[];[];[]
'00:08.64965';[1093,944,60,45];[];[];[];[];[]
'00:08.66665';[1093,944,60,45];[];[];[];[];[]
'00:08.68365';[1093,944,60,45];[];[];[];[];[]
'00:08.69966';[1093,944,60,45];[];[];[];[];[]
'00:08.71666';[1093,944,60,45];[];[];[];[];[]
'00:08.73366';[1093,944,60,45];[];[];[];[];[]
'00:08.74967';[1093,944,60,45];[];[];[];[];[]
'00:08.76668';[1093,944,60,45];[];[];[];[];[]
'00:08.78369';[1093,944,60,45];[];[];[];[];[]
'00:08.79968';[1093,944,60,45];[];[];[];[];[]
'00:08.81670';[1093,944,60,45];[];[];[];[];[]
'00:08.83358';[1093,944,60,45];[];[];[];[];[]
'00:08.84958';[1093,944,60,45];[];[];[];[];[]
'00:08.86657';[1093,944,60,45];[];[];[];[];[]
'00:08.88356';[1093,944,60,45];[];[];[];[];[]
'00:08.89958';[1093,944,60,45];[];[];[];[];[]
'00:08.91660';[1093,944,60,45];[];[];[];[];[]
'00:08.93361';[1093,944,60,45];[];[];[];[];[]
'00:08.94960';[1093,944,60,45];[];[];[];[];[]
'00:08.96660';[1093,944,60,45];[];[];[];[];[]
'00:08.98359';[1093,944,60,45];[];[];[];[];[]
'00:08.99961';[1093,944,60,45];[];[];[];[];[]
'00:09.01662';[1093,944,60,45];[];[];[];[];[]
'00:09.03363';[1093,944,60,45];[];[];[];[];[]
'00:09.04962';[1093,944,60,45];[];[];[];[];[]
'00:09.06663';[1093,944,60,45];[];[];[];[];[]
'00:09.08364';[1093,944,60,45];[];[];[];[];[]
'00:09.09962';[1093,944,60,45];[];[];[];[];[]
'00:09.11664';[1093,944,60,45];[];[];[];[];[]
'00:09.13366';[1093,944,60,45];[];[];[];[];[]
'00:09.14965';[1093,944,60,45];[];[];[];[];[]
'00:09.16665';[1093,944,60,45];[];[];[];[];[]
'00:09.18365';[1093,944,60,45];[];[];[];[];[]
'00:09.19965';[1093,944,60,45];[];[];[];[];[]
'00:09.21667';[1093,944,60,45];[];[];[];[];[]
'00:09.23353';[1093,944,60,45];[];[];[];[];[]
'00:09.24953';[1093,944,60,45];[];[];[];[];[]
'00:09.26654';[1093,944,60,45];[];[];[];[];[]
'00:09.28355';[1093,944,60,45];[];[];[];[];[]
'00:09.29953';[1093,944,60,45];[];[];[];[];[]
'00:09.31655';[1093,944,60,45];[];[];[];[];[]
'00:09.33357';[1093,944,60,45];[];[];[];[];[]
'00:09.34956';[1093,944,60,45];[];[];[];[];[]
'00:09.36655';[1093,944,60,45];[];[];[];[];[]
'00:09.38354';[1093,944,60,45];[];[];[];[];[]
'00:09.39956';[1093,944,60,45];[];[];[];[];[]
'00:09.41657';[1093,944,60,45];[];[];[];[];[]
'00:09.43358';[1093,944,60,45];[];[];[];[];[]
'00:09.44957';[1093,944,60,45];[];[];[];[];[]
'00:09.46660';[1093,944,60,45];[];[];[];[];[]
'00:09.48362';[1093,944,60,45];[];[];[];[];[]
'00:09.49958';[1093,944,60,45];[];[];[];[];[]
'00:09.51661';[1093,944,60,45];[];[];[];[];[]
'00:09.53363';[1093,944,60,45];[];[];[];[];[]
'00:09.54961';[1093,944,60,45];[];[];[];[];[]
'00:09.56662';[1093,944,60,45];[];[];[];[];[]
'00:09.58363';[1093,944,60,45];[];[];[];[];[]
'00:09.59962';[1093,944,60,45];[];[];[];[];[]
'00:09.61662';[1093,944,60,45];[];[];[];[];[]
