Tid;item1;item2;item3;item4;item5;item6
'00:06.26567';[];[];[];[];[];[]
'00:06.28299';[];[];[];[];[];[]
'00:06.29997';[];[];[];[];[];[]
'00:06.31604';[];[];[];[];[];[]
'00:06.33298';[];[];[];[];[];[]
'00:06.34993';[];[];[];[];[];[]
'00:06.36596';[];[];[];[];[];[]
'00:06.38336';[];[];[];[];[];[]
'00:06.40005';[];[];[];[];[];[]
'00:06.41604';[];[];[];[];[];[]
'00:06.43321';[];[];[];[];[];[]
'00:06.45022';[];[];[];[];[];[]
'00:06.46619';[];[];[];[];[];[]
'00:06.48318';[];[];[];[];[];[]
'00:06.50017';[];[];[];[];[];[]
'00:06.51639';[];[];[];[];[];[]
'00:06.53335';[];[];[];[];[];[]
'00:06.55031';[];[];[];[];[];[]
'00:06.56636';[];[];[];[];[];[]
'00:06.58266';[];[];[];[];[];[]
'00:06.59974';[];[];[];[];[];[]
'00:06.61641';[];[];[];[];[];[]
'00:06.63339';[];[];[];[];[];[]
'00:06.65038';[];[];[];[];[];[]
'00:06.66645';[];[];[];[];[];[]
'00:06.68315';[];[];[];[];[];[]
'00:06.70040';[];[];[];[];[];[]
'00:06.71619';[];[];[];[];[];[]
'00:06.73318';[];[];[];[];[];[]
'00:06.75017';[];[];[];[];[];[]
'00:06.76625';[];[];[];[];[];[]
'00:06.78323';[];[];[];[];[];[]
'00:06.80021';[];[];[];[];[];[]
'00:06.81614';[];[];[];[];[];[]
'00:06.83336';[];[];[];[];[];[]
'00:06.85043';[];[];[];[];[];[]
'00:06.86628';[];[];[];[];[];[]
'00:06.88327';[];[];[];[];[];[]
'00:06.90026';[];[];[];[];[];[]
'00:06.91622';[];[];[];[];[];[]
'00:06.93302';[];[];[];[];[];[]
'00:06.95036';[];[];[];[];[];[]
'00:06.96638';[];[];[];[];[];[]
'00:06.98337';[];[];[];[];[];[]
'00:07.00012';[];[];[];[];[];[]
'00:07.01623';[];[];[];[];[];[]
'00:07.03345';[];[];[];[];[];[]
'00:07.05042';[];[];[];[];[];[]
'00:07.06641';[];[];[];[];[];[]
'00:07.08341';[];[];[];[];[];[]
'00:07.10041';[];[];[];[];[];[]
'00:07.11565';[];[];[];[];[];[]
'00:07.13264';[];[];[];[];[];[]
'00:07.14963';[];[];[];[];[];[]
'00:07.16565';[];[];[];[];[];[]
'00:07.18263';[];[];[];[];[];[]
'00:07.19961';[];[];[];[];[];[]
'00:07.21562';[];[];[];[];[];[]
'00:07.23291';[];[];[];[];[];[]
'00:07.25020';[];[];[];[];[];[]
'00:07.26613';[];[];[];[];[];[]
'00:07.28340';[];[];[];[];[];[]
'00:07.30038';[];[];[];[];[];[]
'00:07.31641';[];[];[];[];[];[]
'00:07.33337';[];[];[];[];[];[]
'00:07.35034';[];[];[];[];[];[]
'00:07.36646';[];[];[];[];[];[]
'00:07.38344';[];[];[];[];[];[]
'00:07.40024';[];[];[];[];[];[]
'00:07.41625';[];[];[];[];[];[]
'00:07.43336';[];[];[];[];[];[]
'00:07.45033';[];[];[];[];[];[]
'00:07.46640';[];[];[];[];[];[]
'00:07.48343';[];[];[];[];[];[]
'00:07.50046';[];[];[];[];[];[]
'00:07.51639';[];[];[];[];[];[]
'00:07.53340';[];[];[];[];[];[]
'00:07.55039';[];[];[];[];[];[]
'00:07.56616';[];[];[];[];[];[]
'00:07.58313';[];[];[];[];[];[]
'00:07.60010';[];[];[];[];[];[]
'00:07.61586';[];[];[];[];[];[]
'00:07.63342';[];[];[];[];[];[]
'00:07.65044';[];[];[];[];[];[]
'00:07.66614';[];[];[];[];[];[]
'00:07.68332';[];[];[];[];[];[]
'00:07.70035';[];[];[];[];[];[]
'00:07.71652';[];[];[];[];[];[]
'00:07.73352';[];[];[];[];[];[]
'00:07.75052';[];[];[];[];[];[]
'00:07.76635';[];[];[];[];[];[]
'00:07.78274';[];[];[];[];[];[]
'00:07.79973';[];[];[];[];[];[]
'00:07.81653';[];[];[];[];[];[]
'00:07.83292';[];[];[];[];[];[]
'00:07.84959';[];[];[];[];[];[]
'00:07.86701';[];[];[];[];[];[]
'00:07.88333';[];[];[];[];[];[]
'00:07.90008';[];[];[];[];[];[]
'00:07.91635';[];[];[];[];[];[]
'00:07.93307';[];[];[];[];[];[]
'00:07.94994';[];[];[];[];[];[]
'00:07.96614';[];[];[];[];[];[]
'00:07.98356';[];[];[];[];[];[]
'00:08.00004';[];[];[];[];[];[]
'00:08.01626';[];[];[];[];[];[]
'00:08.03355';[];[];[];[];[];[]
'00:08.05006';[];[];[];[];[];[]
'00:08.06657';[];[];[];[];[];[]
'00:08.08272';[];[];[];[];[];[]
'00:08.09988';[];[];[];[];[];[]
'00:08.11595';[];[];[];[];[];[]
'00:08.13311';[];[];[];[];[];[]
'00:08.15011';[];[];[];[];[];[]
'00:08.16616';[];[];[];[];[];[]
'00:08.18337';[];[];[];[];[];[]
'00:08.20013';[];[];[];[];[];[]
'00:08.21614';[];[];[];[];[];[]
'00:08.23312';[];[];[];[];[];[]
'00:08.25010';[];[];[];[];[];[]
'00:08.26616';[];[];[];[];[];[]
'00:08.28317';[];[];[];[];[];[]
'00:08.30018';[];[];[];[];[];[]
'00:08.31581';[];[];[];[];[];[]
'00:08.33286';[];[];[];[];[];[]
'00:08.35026';[];[];[];[];[];[]
'00:08.36627';[];[];[];[];[];[]
'00:08.38331';[];[];[];[];[];[]
'00:08.40034';[];[];[];[];[];[]
'00:08.41634';[];[];[];[];[];[]
'00:08.43336';[];[];[];[];[];[]
'00:08.45038';[];[];[];[];[];[]
'00:08.46601';[];[];[];[];[];[]
'00:08.48341';[];[];[];[];[];[]
'00:08.50036';[];[];[];[];[];[]
'00:08.51637';[];[];[];[];[];[]
'00:08.53337';[];[];[];[];[];[]
'00:08.55037';[];[];[];[];[];[]
'00:08.56636';[];[];[];[];[];[]
'00:08.58335';[];[];[];[];[];[]
'00:08.60034';[];[];[];[];[];[]
'00:08.61631';[];[];[];[];[];[]
'00:08.63332';[];[];[];[];[];[]
'00:08.65033';[];[];[];[];[];[]
'00:08.66632';[];[];[];[];[];[]
'00:08.68333';[];[];[];[];[];[]
'00:08.70034';[];[];[];[];[];[]
'00:08.71582';[];[];[];[];[];[]
'00:08.73321';[];[];[];[];[];[]
'00:08.75016';[];[];[];[];[];[]
'00:08.76614';[];[];[];[];[];[]
'00:08.78336';[];[];[];[];[];[]
'00:08.80035';[];[];[];[];[];[]
'00:08.81604';[];[];[];[];[];[]
'00:08.83321';[];[];[];[];[];[]
'00:08.85022';[];[];[];[];[];[]
'00:08.86617';[];[];[];[];[];[]
'00:08.88316';[];[];[];[];[];[]
'00:08.90015';[];[];[];[];[];[]
'00:08.91585';[];[];[];[];[];[]
'00:08.93317';[];[];[];[];[];[]
'00:08.95017';[];[];[];[];[];[]
'00:08.96618';[];[];[];[];[];[]
'00:08.98300';[];[];[];[];[];[]
'00:08.99998';[];[];[];[];[];[]
'00:09.01601';[];[];[];[];[];[]
'00:09.03338';[];[];[];[];[];[]
'00:09.05043';[];[];[];[];[];[]
'00:09.06626';[];[];[];[];[];[]
'00:09.08332';[];[];[];[];[];[]
'00:09.10037';[];[];[];[];[];[]
'00:09.11628';[];[];[];[];[];[]
'00:09.13292';[];[];[];[];[];[]
'00:09.14992';[];[];[];[];[];[]
'00:09.16643';[];[];[];[];[];[]
'00:09.18314';[];[];[];[];[];[]
'00:09.20016';[];[];[];[];[];[]
'00:09.21615';[];[];[];[];[];[]
'00:09.23325';[];[];[];[];[];[]
'00:09.25022';[];[];[];[];[];[]
'00:09.26622';[];[];[];[];[];[]
'00:09.28328';[];[];[];[];[];[]
'00:09.30025';[];[];[];[];[];[]
'00:09.31625';[];[];[];[];[];[]
'00:09.33325';[];[];[];[];[];[]
'00:09.34994';[];[];[];[];[];[]
'00:09.36593';[];[];[];[];[];[]
'00:09.38293';[];[];[];[];[];[]
'00:09.39993';[];[];[];[];[];[]
'00:09.41626';[];[];[];[];[];[]
'00:09.43336';[];[];[];[];[];[]
'00:09.45031';[];[];[];[];[];[]
'00:09.46631';[];[];[];[];[];[]
'00:09.48329';[];[];[];[];[];[]
'00:09.50028';[];[];[];[];[];[]
'00:09.51633';[];[];[];[];[];[]
'00:09.53335';[];[];[];[];[];[]
'00:09.55005';[];[];[];[];[];[]
'00:09.56607';[];[];[];[];[];[]
'00:09.58310';[];[];[];[];[];[]
'00:09.60033';[];[];[];[];[];[]
'00:09.61636';[];[];[];[];[];[]
'00:09.63336';[];[];[];[];[];[]
'00:09.65036';[];[];[];[];[];[]
'00:09.66633';[];[];[];[];[];[]
'00:09.68278';[];[];[];[];[];[]
'00:09.70037';[];[];[];[];[];[]
'00:09.71635';[];[];[];[];[];[]
'00:09.73341';[];[];[];[];[];[]
'00:09.75034';[];[];[];[];[];[]
'00:09.76640';[];[];[];[];[];[]
'00:09.78296';[];[];[];[];[];[]
'00:09.80037';[];[];[];[];[];[]
'00:09.81617';[];[];[];[];[];[]
'00:09.83319';[];[];[];[];[];[]
'00:09.85022';[];[];[];[];[];[]
'00:09.86621';[];[];[];[];[];[]
'00:09.88286';[];[];[];[];[];[]
'00:09.89988';[];[];[];[];[];[]
'00:09.91588';[];[];[];[];[];[]
'00:09.93315';[];[];[];[];[];[]
'00:09.95021';[];[];[];[];[];[]
'00:09.96624';[];[];[];[];[];[]
'00:09.98286';[];[];[];[];[];[]
'00:10.00035';[];[];[];[];[];[]
'00:10.01641';[];[];[];[];[];[]
'00:10.03318';[];[];[];[];[];[]
'00:10.05024';[];[];[];[];[];[]
'00:10.06613';[];[];[];[];[];[]
'00:10.08331';[];[];[];[];[];[]
'00:10.10038';[];[];[];[];[];[]
'00:10.11642';[];[];[];[];[];[]
'00:10.13336';[];[];[];[];[];[]
'00:10.15042';[];[];[];[];[];[]
'00:10.16615';[];[];[];[];[];[]
'00:10.18267';[];[];[];[];[];[]
'00:10.19973';[];[];[];[];[];[]
'00:10.21614';[];[];[];[];[];[]
'00:10.23339';[];[];[];[];[];[]
'00:10.24993';[];[];[];[];[];[]
'00:10.26623';[];[];[];[];[];[]
'00:10.28272';[];[];[];[];[];[]
'00:10.30003';[];[];[];[];[];[]
'00:10.31604';[];[];[];[];[];[]
'00:10.33354';[];[];[];[];[];[]
'00:10.35052';[];[];[];[];[];[]
'00:10.36616';[];[];[];[];[];[]
'00:10.38293';[];[];[];[];[];[]
'00:10.40021';[];[];[];[];[];[]
'00:10.41626';[];[];[];[];[];[]
'00:10.43355';[];[];[];[];[];[]
'00:10.44991';[];[];[];[];[];[]
'00:10.46626';[];[];[];[];[];[]
'00:10.48277';[];[];[];[];[];[]
'00:10.50046';[];[];[];[];[];[]
'00:10.51622';[];[];[];[];[];[]
'00:10.53308';[];[];[];[];[];[]
'00:10.54995';[];[];[];[];[];[]
'00:10.56646';[];[];[];[];[];[]
'00:10.58333';[];[];[];[];[];[]
'00:10.59976';[];[];[];[];[];[]
'00:10.61588';[];[];[];[];[];[]
'00:10.63307';[];[];[];[];[];[]
'00:10.65038';[];[];[];[];[];[]
'00:10.66636';[];[];[];[];[];[]
'00:10.68334';[];[];[];[];[];[]
'00:10.70032';[];[];[];[];[];[]
'00:10.71656';[];[];[];[];[];[]
'00:10.73322';[];[];[];[];[];[]
'00:10.74959';[];[];[];[];[];[]
'00:10.76580';[];[];[];[];[];[]
'00:10.78320';[];[];[];[];[];[]
'00:10.80022';[];[];[];[];[];[]
'00:10.81594';[];[];[];[];[];[]
'00:10.83331';[];[];[];[];[];[]
'00:10.84989';[];[];[];[];[];[]
'00:10.86587';[];[];[];[];[];[]
'00:10.88288';[];[];[];[];[];[]
'00:10.89990';[];[];[];[];[];[]
'00:10.91586';[];[];[];[];[];[]
'00:10.93284';[];[];[];[];[];[]
'00:10.94982';[];[];[];[];[];[]
'00:10.96585';[];[];[];[];[];[]
'00:10.98287';[];[];[];[];[];[]
'00:10.99989';[];[];[];[];[];[]
'00:11.01575';[];[];[];[];[];[]
'00:11.03285';[];[];[];[];[];[]
'00:11.05026';[];[];[];[];[];[]
