Tid;item1;item2;item3;item4;item5;item6
'00:01.01622';[];[];[];[];[];[]
'00:01.03345';[];[];[];[];[];[]
'00:01.04916';[];[];[];[];[];[]
'00:01.06632';[];[];[];[];[];[]
'00:01.08317';[];[];[];[];[];[]
'00:01.10003';[];[];[];[];[];[]
'00:01.11600';[];[];[];[];[];[]
'00:01.13300';[];[];[];[];[];[]
'00:01.15000';[];[];[];[];[];[]
'00:01.16583';[];[];[];[];[];[]
'00:01.18292';[];[];[];[];[];[]
'00:01.19987';[];[];[];[];[];[]
'00:01.21576';[];[];[];[];[];[]
'00:01.23262';[];[];[];[];[];[]
'00:01.24975';[];[];[];[];[];[]
'00:01.26579';[];[];[];[];[];[]
'00:01.28249';[];[];[];[];[];[]
'00:01.29961';[];[];[];[];[];[]
'00:01.31566';[];[];[];[];[];[]
'00:01.33251';[];[];[];[];[];[]
'00:01.34969';[];[];[];[];[];[]
'00:01.36527';[];[];[];[];[];[]
'00:01.38328';[];[];[];[];[];[]
'00:01.40035';[];[];[];[];[];[]
'00:01.41613';[];[];[];[];[];[]
'00:01.43312';[];[];[];[];[];[]
'00:01.45011';[];[];[];[];[];[]
'00:01.46601';[];[];[];[];[];[]
'00:01.48298';[];[];[];[];[];[]
'00:01.49996';[];[];[];[];[];[]
'00:01.51562';[];[];[];[];[];[]
'00:01.53238';[];[];[];[];[];[]
'00:01.54936';[];[];[];[];[];[]
'00:01.56529';[];[];[];[];[];[]
'00:01.58324';[];[];[];[];[];[]
'00:01.60021';[];[];[];[];[];[]
'00:01.61615';[];[];[];[];[];[]
'00:01.63311';[];[];[];[];[];[]
'00:01.65006';[];[];[];[];[];[]
'00:01.66603';[];[];[];[];[];[]
'00:01.68297';[];[];[];[];[];[]
'00:01.69992';[];[];[];[];[];[]
'00:01.71607';[];[];[];[];[];[]
'00:01.73303';[];[];[];[];[];[]
'00:01.74998';[];[];[];[];[];[]
'00:01.76571';[];[];[];[];[];[]
'00:01.78273';[];[];[];[];[];[]
'00:01.79953';[];[];[];[];[];[]
'00:01.81575';[];[];[];[];[];[]
'00:01.83273';[];[];[];[];[];[]
'00:01.84988';[];[];[];[];[];[]
'00:01.86578';[];[];[];[];[];[]
'00:01.88283';[];[];[];[];[];[]
'00:01.90002';[];[];[];[];[];[]
'00:01.91576';[];[];[];[];[];[]
'00:01.93278';[];[];[];[];[];[]
'00:01.94981';[];[];[];[];[];[]
'00:01.96567';[];[];[];[];[];[]
'00:01.98301';[];[];[];[];[];[]
'00:01.99994';[];[];[];[];[];[]
'00:02.01564';[];[];[];[];[];[]
'00:02.03259';[];[];[];[];[];[]
'00:02.04955';[];[];[];[];[];[]
'00:02.06552';[];[];[];[];[];[]
'00:02.08264';[];[];[];[];[];[]
'00:02.09976';[];[];[];[];[];[]
'00:02.11573';[];[];[];[];[];[]
'00:02.13269';[];[];[];[];[];[]
'00:02.14966';[];[];[];[];[];[]
'00:02.16562';[];[];[];[];[];[]
'00:02.18271';[];[];[];[];[];[]
'00:02.19967';[];[];[];[];[];[]
'00:02.21561';[];[];[];[];[];[]
'00:02.23247';[];[];[];[];[];[]
'00:02.24950';[];[];[];[];[];[]
'00:02.26554';[];[];[];[];[];[]
'00:02.28273';[];[];[];[];[];[]
'00:02.29968';[];[];[];[];[];[]
'00:02.31576';[];[];[];[];[];[]
'00:02.33272';[];[];[];[];[];[]
'00:02.35014';[];[];[];[];[];[]
'00:02.36555';[];[];[];[];[];[]
'00:02.38253';[];[];[];[];[];[]
'00:02.39951';[];[];[];[];[];[]
'00:02.41541';[];[];[];[];[];[]
'00:02.43236';[];[];[];[];[];[]
'00:02.44932';[];[];[];[];[];[]
'00:02.46545';[];[];[];[];[];[]
'00:02.48252';[];[];[];[];[];[]
'00:02.49981';[];[];[];[];[];[]
'00:02.51567';[];[];[];[];[];[]
'00:02.53271';[];[];[];[];[];[]
'00:02.55004';[];[];[];[];[];[]
'00:02.56561';[];[];[];[];[];[]
'00:02.58277';[];[];[];[];[];[]
'00:02.60021';[];[];[];[];[];[]
'00:02.61568';[];[];[];[];[];[]
'00:02.63274';[];[];[];[];[];[]
'00:02.64979';[];[];[];[];[];[]
'00:02.66574';[];[];[];[];[];[]
'00:02.68270';[];[];[];[];[];[]
'00:02.69965';[];[];[];[];[];[]
'00:02.71559';[];[];[];[];[];[]
'00:02.73256';[];[];[];[];[];[]
'00:02.74953';[];[];[];[];[];[]
'00:02.76596';[];[];[];[];[];[]
'00:02.78292';[];[];[];[];[];[]
'00:02.79961';[];[];[];[];[];[]
'00:02.81571';[];[];[];[];[];[]
'00:02.83272';[];[];[];[];[];[]
'00:02.84956';[];[];[];[];[];[]
'00:02.86553';[];[];[];[];[];[]
'00:02.88252';[];[];[];[];[];[]
'00:02.89996';[];[];[];[];[];[]
'00:02.91605';[];[];[];[];[];[]
'00:02.93274';[];[];[];[];[];[]
'00:02.94969';[];[];[];[];[];[]
'00:02.96585';[];[];[];[];[];[]
'00:02.98274';[];[];[];[];[];[]
'00:02.99963';[];[];[];[];[];[]
'00:03.01605';[];[];[];[];[];[]
'00:03.03301';[];[];[];[];[];[]
'00:03.04940';[];[];[];[];[];[]
'00:03.06567';[];[];[];[];[];[]
'00:03.08263';[];[];[];[];[];[]
'00:03.09958';[];[];[];[];[];[]
'00:03.11553';[];[];[];[];[];[]
'00:03.13250';[];[];[];[];[];[]
'00:03.14946';[];[];[];[];[];[]
'00:03.16543';[];[];[];[];[];[]
'00:03.18277';[];[];[];[];[];[]
'00:03.19974';[];[];[];[];[];[]
'00:03.21555';[];[];[];[];[];[]
'00:03.23265';[];[];[];[];[];[]
'00:03.24961';[];[];[];[];[];[]
'00:03.26556';[];[];[];[];[];[]
'00:03.28272';[];[];[];[];[];[]
'00:03.29968';[];[];[];[];[];[]
'00:03.31584';[];[];[];[];[];[]
'00:03.33284';[];[];[];[];[];[]
'00:03.34955';[];[];[];[];[];[]
'00:03.36552';[];[];[];[];[];[]
'00:03.38285';[];[];[];[];[];[]
'00:03.39948';[];[];[];[];[];[]
'00:03.41553';[];[];[];[];[];[]
'00:03.43250';[];[];[];[];[];[]
'00:03.44946';[];[];[];[];[];[]
'00:03.46544';[];[];[];[];[];[]
'00:03.48268';[];[];[];[];[];[]
'00:03.49963';[];[];[];[];[];[]
'00:03.51585';[];[];[];[];[];[]
'00:03.53265';[];[];[];[];[];[]
'00:03.54959';[];[];[];[];[];[]
'00:03.56561';[];[];[];[];[];[]
'00:03.58272';[];[];[];[];[];[]
'00:03.59967';[];[];[];[];[];[]
'00:03.61564';[];[];[];[];[];[]
'00:03.63259';[];[];[];[];[];[]
'00:03.64955';[];[];[];[];[];[]
'00:03.66552';[];[];[];[];[];[]
'00:03.68248';[];[];[];[];[];[]
'00:03.69945';[];[];[];[];[];[]
'00:03.71542';[];[];[];[];[];[]
'00:03.73237';[];[];[];[];[];[]
'00:03.74933';[];[];[];[];[];[]
'00:03.76582';[];[];[];[];[];[]
'00:03.78279';[];[];[];[];[];[]
'00:03.80018';[];[];[];[];[];[]
'00:03.81579';[];[];[];[];[];[]
'00:03.83277';[];[];[];[];[];[]
'00:03.84975';[];[];[];[];[];[]
'00:03.86565';[];[];[];[];[];[]
'00:03.88260';[];[];[];[];[];[]
'00:03.89971';[];[];[];[];[];[]
'00:03.91568';[];[];[];[];[];[]
'00:03.93262';[];[];[];[];[];[]
'00:03.94955';[];[];[];[];[];[]
'00:03.96554';[];[];[];[];[];[]
'00:03.98248';[];[];[];[];[];[]
'00:03.99968';[];[];[];[];[];[]
'00:04.01578';[];[];[];[];[];[]
'00:04.03276';[];[];[];[];[];[]
'00:04.04998';[];[];[];[];[];[]
'00:04.06594';[];[];[];[];[];[]
'00:04.08251';[];[];[];[];[];[]
'00:04.09971';[];[];[];[];[];[]
'00:04.11572';[];[];[];[];[];[]
'00:04.13275';[];[];[];[];[];[]
'00:04.14978';[];[];[];[];[];[]
'00:04.16576';[];[];[];[];[];[]
'00:04.18272';[];[];[];[];[];[]
'00:04.19955';[];[];[];[];[];[]
'00:04.21576';[];[];[];[];[];[]
'00:04.23277';[];[];[];[];[];[]
'00:04.24952';[];[];[];[];[];[]
'00:04.26576';[];[];[];[];[];[]
'00:04.28272';[];[];[];[];[];[]
'00:04.29967';[];[];[];[];[];[]
'00:04.31533';[];[];[];[];[];[]
'00:04.33275';[];[];[];[];[];[]
'00:04.34973';[];[];[];[];[];[]
'00:04.36575';[];[];[];[];[];[]
'00:04.38273';[];[];[];[];[];[]
'00:04.39971';[];[];[];[];[];[]
'00:04.41565';[];[];[];[];[];[]
'00:04.43315';[];[];[];[];[];[]
'00:04.45013';[];[];[];[];[];[]
'00:04.46582';[];[];[];[];[];[]
'00:04.48273';[];[];[];[];[];[]
'00:04.49964';[];[];[];[];[];[]
'00:04.51582';[];[];[];[];[];[]
'00:04.53277';[];[];[];[];[];[]
'00:04.54951';[];[];[];[];[];[]
'00:04.56548';[];[];[];[];[];[]
'00:04.58245';[];[];[];[];[];[]
'00:04.59942';[];[];[];[];[];[]
'00:04.61532';[];[];[];[];[];[]
'00:04.63328';[];[];[];[];[];[]
'00:04.65019';[];[];[];[];[];[]
'00:04.66575';[];[];[];[];[];[]
'00:04.68323';[];[];[];[];[];[]
'00:04.69967';[];[];[];[];[];[]
'00:04.71569';[];[];[];[];[];[]
'00:04.73264';[];[];[];[];[];[]
'00:04.74958';[];[];[];[];[];[]
'00:04.76581';[];[];[];[];[];[]
'00:04.78276';[];[];[];[];[];[]
'00:04.79953';[];[];[];[];[];[]
'00:04.81603';[];[];[];[];[];[]
'00:04.83275';[];[];[];[];[];[]
'00:04.85024';[];[];[];[];[];[]
'00:04.86614';[];[];[];[];[];[]
'00:04.88313';[];[];[];[];[];[]
'00:04.90012';[];[];[];[];[];[]
'00:04.91544';[];[];[];[];[];[]
'00:04.93244';[];[];[];[];[];[]
'00:04.94983';[];[];[];[];[];[]
'00:04.96582';[];[];[];[];[];[]
'00:04.98274';[];[];[];[];[];[]
'00:04.99966';[];[];[];[];[];[]
'00:05.01571';[];[];[];[];[];[]
'00:05.03269';[];[];[];[];[];[]
'00:05.04954';[];[];[];[];[];[]
'00:05.06553';[];[];[];[];[];[]
'00:05.08253';[];[];[];[];[];[]
'00:05.09953';[];[];[];[];[];[]
'00:05.11544';[];[];[];[];[];[]
'00:05.13244';[];[];[];[];[];[]
'00:05.14944';[];[];[];[];[];[]
'00:05.16581';[];[];[];[];[];[]
'00:05.18297';[];[];[];[];[];[]
'00:05.19954';[];[];[];[];[];[]
'00:05.21628';[];[];[];[];[];[]
'00:05.23264';[];[];[];[];[];[]
'00:05.24953';[];[];[];[];[];[]
'00:05.26605';[];[];[];[];[];[]
'00:05.28319';[];[];[];[];[];[]
'00:05.29963';[];[];[];[];[];[]
'00:05.31564';[];[];[];[];[];[]
'00:05.33280';[];[];[];[];[];[]
'00:05.34959';[];[];[];[];[];[]
'00:05.36581';[];[];[];[];[];[]
'00:05.38273';[];[];[];[];[];[]
'00:05.39965';[];[];[];[];[];[]
'00:05.41577';[];[];[];[];[];[]
'00:05.43282';[];[];[];[];[];[]
'00:05.44943';[];[];[];[];[];[]
'00:05.46580';[];[];[];[];[];[]
'00:05.48286';[];[];[];[];[];[]
'00:05.49953';[];[];[];[];[];[]
'00:05.51549';[];[];[];[];[];[]
'00:05.53248';[];[];[];[];[];[]
'00:05.54947';[];[];[];[];[];[]
'00:05.56541';[];[];[];[];[];[]
'00:05.58236';[];[];[];[];[];[]
'00:05.59932';[];[];[];[];[];[]
'00:05.61563';[];[];[];[];[];[]
'00:05.63256';[];[];[];[];[];[]
'00:05.64950';[];[];[];[];[];[]
'00:05.66563';[];[];[];[];[];[]
'00:05.68258';[];[];[];[];[];[]
'00:05.69976';[];[];[];[];[];[]
'00:05.71558';[];[];[];[];[];[]
'00:05.73252';[];[];[];[];[];[]
'00:05.74945';[];[];[];[];[];[]
'00:05.76577';[];[];[];[];[];[]
'00:05.78275';[];[];[];[];[];[]
'00:05.79973';[];[];[];[];[];[]
'00:05.81564';[];[];[];[];[];[]
'00:05.83260';[];[];[];[];[];[]
'00:05.84955';[];[];[];[];[];[]
'00:05.86553';[];[];[];[];[];[]
'00:05.88275';[];[];[];[];[];[]
'00:05.89973';[];[];[];[];[];[]
'00:05.91545';[];[];[];[];[];[]
'00:05.93241';[];[];[];[];[];[]
'00:05.95003';[];[];[];[];[];[]
'00:05.96607';[];[];[];[];[];[]
'00:05.98330';[];[];[];[];[];[]
'00:06.00023';[];[];[];[];[];[]
'00:06.01620';[];[];[];[];[];[]
'00:06.03264';[];[];[];[];[];[]
'00:06.04971';[];[];[];[];[];[]
'00:06.06565';[];[];[];[];[];[]
'00:06.08262';[];[];[];[];[];[]
'00:06.09958';[];[];[];[];[];[]
'00:06.11552';[];[];[];[];[];[]
'00:06.13290';[];[];[];[];[];[]
'00:06.14954';[];[];[];[];[];[]
'00:06.16550';[];[];[];[];[];[]
'00:06.18275';[];[];[];[];[];[]
'00:06.20001';[];[];[];[];[];[]
'00:06.21592';[];[];[];[];[];[]
'00:06.23280';[];[];[];[];[];[]
'00:06.24967';[];[];[];[];[];[]
'00:06.26585';[];[];[];[];[];[]
'00:06.28274';[];[];[];[];[];[]
'00:06.29963';[];[];[];[];[];[]
'00:06.31635';[];[];[];[];[];[]
'00:06.33322';[];[];[];[];[];[]
'00:06.35021';[];[];[];[];[];[]
'00:06.36613';[];[];[];[];[];[]
'00:06.38306';[];[];[];[];[];[]
'00:06.40000';[];[];[];[];[];[]
'00:06.41611';[];[];[];[];[];[]
'00:06.43294';[];[];[];[];[];[]
'00:06.45004';[];[];[];[];[];[]
'00:06.46593';[];[];[];[];[];[]
'00:06.48294';[];[];[];[];[];[]
'00:06.49974';[];[];[];[];[];[]
'00:06.51636';[];[];[];[];[];[]
'00:06.53327';[];[];[];[];[];[]
'00:06.55030';[];[];[];[];[];[]
'00:06.56615';[];[];[];[];[];[]
'00:06.58346';[];[];[];[];[];[]
'00:06.60038';[];[];[];[];[];[]
'00:06.61556';[];[];[];[];[];[]
'00:06.63276';[];[];[];[];[];[]
'00:06.64955';[];[];[];[];[];[]
'00:06.66552';[];[];[];[];[];[]
'00:06.68247';[];[];[];[];[];[]
'00:06.69943';[];[];[];[];[];[]
'00:06.71538';[];[];[];[];[];[]
'00:06.73343';[];[];[];[];[];[]
'00:06.74925';[];[];[];[];[];[]
'00:06.76616';[];[];[];[];[];[]
'00:06.78307';[];[];[];[];[];[]
'00:06.79998';[];[];[];[];[];[]
'00:06.81609';[];[];[];[];[];[]
'00:06.83298';[];[];[];[];[];[]
'00:06.84987';[];[];[];[];[];[]
'00:06.86591';[];[];[];[];[];[]
'00:06.88284';[];[];[];[];[];[]
'00:06.89977';[];[];[];[];[];[]
'00:06.91575';[];[];[];[];[];[]
'00:06.93281';[];[];[];[];[];[]
'00:06.94972';[];[];[];[];[];[]
'00:06.96561';[];[];[];[];[];[]
'00:06.98271';[];[];[];[];[];[]
'00:06.99954';[];[];[];[];[];[]
'00:07.01554';[];[];[];[];[];[]
'00:07.03243';[];[];[];[];[];[]
'00:07.04932';[];[];[];[];[];[]
'00:07.06550';[];[];[];[];[];[]
'00:07.08303';[];[];[];[];[];[]
'00:07.09976';[];[];[];[];[];[]
'00:07.11573';[];[];[];[];[];[]
'00:07.13271';[];[];[];[];[];[]
'00:07.14992';[];[];[];[];[];[]
'00:07.16586';[];[];[];[];[];[]
'00:07.18309';[];[];[];[];[];[]
'00:07.20002';[];[];[];[];[];[]
'00:07.21537';[];[];[];[];[];[]
'00:07.23255';[];[];[];[];[];[]
'00:07.24973';[];[];[];[];[];[]
'00:07.26575';[];[];[];[];[];[]
'00:07.28278';[];[];[];[];[];[]
'00:07.29982';[];[];[];[];[];[]
'00:07.31568';[];[];[];[];[];[]
'00:07.33269';[];[];[];[];[];[]
'00:07.34971';[];[];[];[];[];[]
'00:07.36565';[];[];[];[];[];[]
'00:07.38261';[];[];[];[];[];[]
'00:07.39975';[];[];[];[];[];[]
'00:07.41576';[];[];[];[];[];[]
'00:07.43272';[];[];[];[];[];[]
'00:07.44967';[];[];[];[];[];[]
'00:07.46565';[];[];[];[];[];[]
'00:07.48261';[];[];[];[];[];[]
'00:07.49956';[];[];[];[];[];[]
'00:07.51530';[];[];[];[];[];[]
'00:07.53327';[];[];[];[];[];[]
'00:07.54969';[];[];[];[];[];[]
'00:07.56566';[];[];[];[];[];[]
'00:07.58268';[];[];[];[];[];[]
'00:07.59971';[];[];[];[];[];[]
'00:07.61558';[];[];[];[];[];[]
'00:07.63254';[];[];[];[];[];[]
'00:07.64950';[];[];[];[];[];[]
'00:07.66545';[];[];[];[];[];[]
'00:07.68244';[];[];[];[];[];[]
'00:07.69943';[];[];[];[];[];[]
'00:07.71546';[];[];[];[];[];[]
'00:07.73245';[];[];[];[];[];[]
'00:07.74944';[];[];[];[];[];[]
'00:07.76536';[];[];[];[];[];[]
'00:07.78233';[];[];[];[];[];[]
'00:07.79971';[];[];[];[];[];[]
'00:07.81565';[];[];[];[];[];[]
'00:07.83265';[];[];[];[];[];[]
'00:07.84965';[];[];[];[];[];[]
'00:07.86566';[];[];[];[];[];[]
'00:07.88267';[];[];[];[];[];[]
'00:07.89968';[];[];[];[];[];[]
'00:07.91622';[];[];[];[];[];[]
'00:07.93315';[];[];[];[];[];[]
'00:07.94951';[];[];[];[];[];[]
'00:07.96547';[];[];[];[];[];[]
'00:07.98280';[];[];[];[];[];[]
'00:07.99971';[];[];[];[];[];[]
'00:08.01625';[];[];[];[];[];[]
'00:08.03280';[];[];[];[];[];[]
'00:08.04973';[];[];[];[];[];[]
'00:08.06566';[];[];[];[];[];[]
'00:08.08268';[];[];[];[];[];[]
'00:08.09971';[];[];[];[];[];[]
'00:08.11556';[];[];[];[];[];[]
'00:08.13272';[];[];[];[];[];[]
'00:08.14968';[];[];[];[];[];[]
'00:08.16563';[];[];[];[];[];[]
'00:08.18265';[];[];[];[];[];[]
'00:08.19967';[];[];[];[];[];[]
'00:08.21598';[];[];[];[];[];[]
'00:08.23293';[];[];[];[];[];[]
'00:08.25031';[];[];[];[];[];[]
'00:08.26622';[];[];[];[];[];[]
'00:08.28252';[];[];[];[];[];[]
'00:08.29952';[];[];[];[];[];[]
'00:08.31548';[];[];[];[];[];[]
'00:08.33275';[];[];[];[];[];[]
'00:08.34964';[];[];[];[];[];[]
'00:08.36560';[];[];[];[];[];[]
'00:08.38258';[];[];[];[];[];[]
'00:08.39957';[];[];[];[];[];[]
'00:08.41583';[];[];[];[];[];[]
'00:08.43276';[];[];[];[];[];[]
'00:08.45008';[];[];[];[];[];[]
'00:08.46615';[];[];[];[];[];[]
'00:08.48318';[];[];[];[];[];[]
'00:08.49968';[];[];[];[];[];[]
'00:08.51566';[];[];[];[];[];[]
'00:08.53236';[];[];[];[];[];[]
'00:08.54935';[];[];[];[];[];[]
'00:08.56534';[];[];[];[];[];[]
'00:08.58327';[];[];[];[];[];[]
'00:08.60024';[];[];[];[];[];[]
'00:08.61617';[];[];[];[];[];[]
'00:08.63256';[];[];[];[];[];[]
'00:08.64954';[];[];[];[];[];[]
'00:08.66545';[];[];[];[];[];[]
'00:08.68243';[];[];[];[];[];[]
'00:08.69941';[];[];[];[];[];[]
'00:08.71540';[];[];[];[];[];[]
'00:08.73243';[];[];[];[];[];[]
'00:08.74929';[];[];[];[];[];[]
'00:08.76631';[];[];[];[];[];[]
'00:08.78332';[];[];[];[];[];[]
'00:08.80033';[];[];[];[];[];[]
'00:08.81610';[];[];[];[];[];[]
'00:08.83306';[];[];[];[];[];[]
'00:08.85003';[];[];[];[];[];[]
'00:08.86605';[];[];[];[];[];[]
'00:08.88297';[];[];[];[];[];[]
'00:08.89990';[];[];[];[];[];[]
'00:08.91595';[];[];[];[];[];[]
'00:08.93277';[];[];[];[];[];[]
'00:08.94982';[];[];[];[];[];[]
'00:08.96581';[];[];[];[];[];[]
'00:08.98277';[];[];[];[];[];[]
'00:08.99964';[];[];[];[];[];[]
'00:09.01564';[];[];[];[];[];[]
'00:09.03267';[];[];[];[];[];[]
'00:09.04957';[];[];[];[];[];[]
'00:09.06558';[];[];[];[];[];[]
'00:09.08247';[];[];[];[];[];[]
'00:09.09936';[];[];[];[];[];[]
'00:09.11543';[];[];[];[];[];[]
'00:09.13239';[];[];[];[];[];[]
'00:09.15032';[];[];[];[];[];[]
'00:09.16537';[];[];[];[];[];[]
'00:09.18315';[];[];[];[];[];[]
'00:09.20032';[];[];[];[];[];[]
'00:09.21593';[];[];[];[];[];[]
'00:09.23325';[];[];[];[];[];[]
'00:09.24991';[];[];[];[];[];[]
'00:09.26536';[];[];[];[];[];[]
'00:09.28320';[];[];[];[];[];[]
'00:09.29953';[];[];[];[];[];[]
'00:09.31586';[];[];[];[];[];[]
'00:09.33332';[];[];[];[];[];[]
'00:09.34993';[];[];[];[];[];[]
'00:09.36592';[];[];[];[];[];[]
'00:09.38324';[];[];[];[];[];[]
'00:09.39937';[];[];[];[];[];[]
'00:09.41625';[];[];[];[];[];[]
'00:09.43313';[];[];[];[];[];[]
'00:09.45012';[];[];[];[];[];[]
'00:09.46607';[];[];[];[];[];[]
'00:09.48301';[];[];[];[];[];[]
'00:09.49994';[];[];[];[];[];[]
'00:09.51594';[];[];[];[];[];[]
'00:09.53289';[];[];[];[];[];[]
'00:09.54985';[];[];[];[];[];[]
'00:09.56581';[];[];[];[];[];[]
'00:09.58277';[];[];[];[];[];[]
'00:09.59974';[];[];[];[];[];[]
'00:09.61562';[];[];[];[];[];[]
'00:09.63261';[];[];[];[];[];[]
'00:09.64960';[];[];[];[];[];[]
'00:09.66575';[];[];[];[];[];[]
'00:09.68274';[];[];[];[];[];[]
'00:09.69962';[];[];[];[];[];[]
'00:09.71560';[];[];[];[];[];[]
'00:09.73250';[];[];[];[];[];[]
'00:09.74952';[];[];[];[];[];[]
'00:09.76544';[];[];[];[];[];[]
'00:09.78240';[];[];[];[];[];[]
'00:09.79935';[];[];[];[];[];[]
'00:09.81631';[];[];[];[];[];[]
'00:09.83326';[];[];[];[];[];[]
'00:09.85022';[];[];[];[];[];[]
'00:09.86622';[];[];[];[];[];[]
'00:09.88306';[];[];[];[];[];[]
'00:09.90022';[];[];[];[];[];[]
'00:09.91605';[];[];[];[];[];[]
'00:09.93293';[];[];[];[];[];[]
'00:09.94994';[];[];[];[];[];[]
'00:09.96585';[];[];[];[];[];[]
'00:09.98285';[];[];[];[];[];[]
'00:09.99985';[];[];[];[];[];[]
'00:10.01585';[];[];[];[];[];[]
'00:10.03268';[];[];[];[];[];[]
'00:10.04963';[];[];[];[];[];[]
'00:10.06557';[];[];[];[];[];[]
'00:10.08254';[];[];[];[];[];[]
'00:10.09951';[];[];[];[];[];[]
'00:10.11547';[];[];[];[];[];[]
'00:10.13245';[];[];[];[];[];[]
'00:10.14943';[];[];[];[];[];[]
'00:10.16531';[];[];[];[];[];[]
'00:10.18326';[];[];[];[];[];[]
'00:10.20022';[];[];[];[];[];[]
'00:10.21618';[];[];[];[];[];[]
'00:10.23313';[];[];[];[];[];[]
'00:10.25007';[];[];[];[];[];[]
'00:10.26605';[];[];[];[];[];[]
'00:10.28303';[];[];[];[];[];[]
'00:10.30001';[];[];[];[];[];[]
'00:10.31589';[];[];[];[];[];[]
'00:10.33236';[];[];[];[];[];[]
'00:10.34934';[];[];[];[];[];[]
'00:10.36528';[];[];[];[];[];[]
'00:10.38324';[];[];[];[];[];[]
'00:10.40018';[];[];[];[];[];[]
'00:10.41615';[];[];[];[];[];[]
'00:10.43314';[];[];[];[];[];[]
'00:10.45013';[];[];[];[];[];[]
'00:10.46601';[];[];[];[];[];[]
'00:10.48296';[];[];[];[];[];[]
'00:10.49992';[];[];[];[];[];[]
'00:10.51587';[];[];[];[];[];[]
'00:10.53283';[];[];[];[];[];[]
'00:10.54978';[];[];[];[];[];[]
'00:10.56573';[];[];[];[];[];[]
'00:10.58271';[];[];[];[];[];[]
'00:10.59968';[];[];[];[];[];[]
'00:10.61560';[];[];[];[];[];[]
'00:10.63256';[];[];[];[];[];[]
'00:10.64953';[];[];[];[];[];[]
'00:10.66552';[];[];[];[];[];[]
'00:10.68242';[];[];[];[];[];[]
'00:10.69932';[];[];[];[];[];[]
'00:10.71535';[];[];[];[];[];[]
'00:10.73228';[];[];[];[];[];[]
'00:10.74977';[];[];[];[];[];[]
'00:10.76574';[];[];[];[];[];[]
'00:10.78287';[];[];[];[];[];[]
'00:10.79965';[];[];[];[];[];[]
'00:10.81561';[];[];[];[];[];[]
'00:10.83257';[];[];[];[];[];[]
'00:10.84954';[];[];[];[];[];[]
'00:10.86547';[];[];[];[];[];[]
'00:10.88255';[];[];[];[];[];[]
'00:10.89937';[];[];[];[];[];[]
'00:10.91533';[];[];[];[];[];[]
'00:10.93366';[];[];[];[];[];[]
'00:10.94963';[];[];[];[];[];[]
'00:10.96560';[];[];[];[];[];[]
'00:10.98254';[];[];[];[];[];[]
'00:10.99948';[];[];[];[];[];[]
'00:11.01544';[];[];[];[];[];[]
'00:11.03242';[];[];[];[];[];[]
'00:11.04953';[];[];[];[];[];[]
