Tid;item1;item2;item3;item4;item5;item6
'00:01.81733';[];[];[];[];[];[]
'00:01.83433';[];[];[];[];[];[]
'00:01.85034';[];[];[];[];[];[]
'00:01.86735';[];[];[];[];[];[]
'00:01.88391';[];[];[];[];[];[]
'00:01.89992';[];[];[];[];[];[]
'00:01.91692';[];[];[];[];[];[]
'00:01.93392';[];[];[];[];[];[]
'00:01.94994';[];[];[];[];[];[]
'00:01.96693';[];[];[];[];[];[]
'00:01.98392';[];[];[];[];[];[]
'00:01.99993';[];[];[];[];[];[]
'00:02.01694';[];[];[];[];[];[]
'00:02.03395';[];[];[];[];[];[]
'00:02.04993';[];[];[];[];[];[]
'00:02.06694';[];[];[];[];[];[]
'00:02.08395';[];[];[];[];[];[]
'00:02.09995';[];[];[];[];[];[]
'00:02.11694';[];[];[];[];[];[]
'00:02.13393';[];[];[];[];[];[]
'00:02.14996';[];[];[];[];[];[]
'00:02.16698';[];[];[];[];[];[]
'00:02.18401';[];[];[];[];[];[]
'00:02.19997';[];[];[];[];[];[]
'00:02.21697';[];[];[];[];[];[]
'00:02.23397';[];[];[];[];[];[]
'00:02.24997';[];[];[];[];[];[]
'00:02.26698';[];[];[];[];[];[]
'00:02.28399';[];[];[];[];[];[]
'00:02.29998';[];[];[];[];[];[]
'00:02.31701';[];[];[];[];[];[]
'00:02.33403';[];[];[];[];[];[]
'00:02.35001';[];[];[];[];[];[]
'00:02.36706';[];[];[];[];[];[]
'00:02.38401';[];[];[];[];[];[]
'00:02.40002';[];[];[];[];[];[]
'00:02.41702';[];[];[];[];[];[]
'00:02.43402';[];[];[];[];[];[]
'00:02.45003';[];[];[];[];[];[]
'00:02.46703';[];[];[];[];[];[]
'00:02.48403';[];[];[];[];[];[]
'00:02.50003';[];[];[];[];[];[]
'00:02.51703';[];[];[];[];[];[]
'00:02.53403';[];[];[];[];[];[]
'00:02.55005';[];[];[];[];[];[]
'00:02.56705';[];[];[];[];[];[]
'00:02.58405';[];[];[];[];[];[]
'00:02.60006';[];[];[];[];[];[]
'00:02.61706';[];[];[];[];[];[]
'00:02.63406';[];[];[];[];[];[]
'00:02.65007';[];[];[];[];[];[]
'00:02.66707';[];[];[];[];[];[]
'00:02.68407';[];[];[];[];[];[]
'00:02.70007';[];[];[];[];[];[]
'00:02.71708';[];[];[];[];[];[]
'00:02.73410';[];[];[];[];[];[]
'00:02.75010';[];[];[];[];[];[]
'00:02.76709';[];[];[];[];[];[]
'00:02.78409';[];[];[];[];[];[]
'00:02.80013';[];[];[];[];[];[]
'00:02.81711';[];[];[];[];[];[]
'00:02.83408';[];[];[];[];[];[]
'00:02.85012';[];[];[];[];[];[]
'00:02.86712';[];[];[];[];[];[]
'00:02.88412';[];[];[];[];[];[]
'00:02.90013';[];[];[];[];[];[]
'00:02.91713';[];[];[];[];[];[]
'00:02.93413';[];[];[];[];[];[]
'00:02.95014';[];[];[];[];[];[]
'00:02.96714';[];[];[];[];[];[]
'00:02.98414';[];[];[];[];[];[]
'00:03.00015';[];[];[];[];[];[]
'00:03.01715';[];[];[];[];[];[]
'00:03.03415';[];[];[];[];[];[]
'00:03.05016';[];[];[];[];[];[]
'00:03.06716';[];[];[];[];[];[]
'00:03.08416';[];[];[];[];[];[]
'00:03.10017';[];[];[];[];[];[]
'00:03.11717';[];[];[];[];[];[]
'00:03.13417';[];[];[];[];[];[]
'00:03.15018';[];[];[];[];[];[]
'00:03.16718';[];[];[];[];[];[]
'00:03.18418';[];[];[];[];[];[]
'00:03.20020';[];[];[];[];[];[]
'00:03.21720';[];[];[];[];[];[]
'00:03.23419';[];[];[];[];[];[]
'00:03.25022';[];[];[];[];[];[]
'00:03.26722';[];[];[];[];[];[]
'00:03.28422';[];[];[];[];[];[]
'00:03.30021';[];[];[];[];[];[]
'00:03.31721';[];[];[];[];[];[]
'00:03.33421';[];[];[];[];[];[]
'00:03.35022';[];[];[];[];[];[]
'00:03.36722';[];[];[];[];[];[]
'00:03.38422';[];[];[];[];[];[]
'00:03.40023';[];[];[];[];[];[]
'00:03.41724';[];[];[];[];[];[]
'00:03.43425';[];[];[];[];[];[]
'00:03.45025';[];[];[];[];[];[]
'00:03.46724';[];[];[];[];[];[]
'00:03.48423';[];[];[];[];[];[]
'00:03.50024';[];[];[];[];[];[]
'00:03.51724';[];[];[];[];[];[]
'00:03.53424';[];[];[];[];[];[]
'00:03.55025';[];[];[];[];[];[]
'00:03.56725';[];[];[];[];[];[]
'00:03.58425';[];[];[];[];[];[]
'00:03.60027';[];[];[];[];[];[]
'00:03.61726';[];[];[];[];[];[]
'00:03.63425';[];[];[];[];[];[]
'00:03.65027';[];[];[];[];[];[]
'00:03.66727';[];[];[];[];[];[]
'00:03.68427';[];[];[];[];[];[]
'00:03.70028';[];[];[];[];[];[]
'00:03.71728';[];[];[];[];[];[]
'00:03.73428';[];[];[];[];[];[]
'00:03.75030';[];[];[];[];[];[]
'00:03.76731';[];[];[];[];[];[]
'00:03.78432';[];[];[];[];[];[]
'00:03.80031';[];[];[];[];[];[]
'00:03.81731';[];[];[];[];[];[]
'00:03.83431';[];[];[];[];[];[]
'00:03.85033';[];[];[];[];[];[]
'00:03.86732';[];[];[];[];[];[]
'00:03.88431';[];[];[];[];[];[]
'00:03.90033';[];[];[];[];[];[]
'00:03.91733';[];[];[];[];[];[]
'00:03.93433';[];[];[];[];[];[]
'00:03.95034';[];[];[];[];[];[]
'00:03.96735';[];[];[];[];[];[]
'00:03.98436';[];[];[];[];[];[]
'00:04.00036';[];[];[];[];[];[]
'00:04.01735';[];[];[];[];[];[]
'00:04.03434';[];[];[];[];[];[]
'00:04.05036';[];[];[];[];[];[]
'00:04.06737';[];[];[];[];[];[]
'00:04.08438';[];[];[];[];[];[]
'00:04.10037';[];[];[];[];[];[]
'00:04.11737';[];[];[];[];[];[]
'00:04.13437';[];[];[];[];[];[]
'00:04.15038';[];[];[];[];[];[]
'00:04.16738';[];[];[];[];[];[]
'00:04.18438';[];[];[];[];[];[]
'00:04.20041';[];[];[];[];[];[]
'00:04.21741';[];[];[];[];[];[]
'00:04.23441';[];[];[];[];[];[]
'00:04.25041';[];[];[];[];[];[]
'00:04.26744';[];[];[];[];[];[]
'00:04.28447';[];[];[];[];[];[]
'00:04.30042';[];[];[];[];[];[]
'00:04.31742';[];[];[];[];[];[]
'00:04.33442';[];[];[];[];[];[]
'00:04.35043';[];[];[];[];[];[]
'00:04.36744';[];[];[];[];[];[]
'00:04.38445';[];[];[];[];[];[]
'00:04.40046';[];[];[];[];[];[]
'00:04.41744';[];[];[];[];[];[]
'00:04.43442';[];[];[];[];[];[]
'00:04.45045';[];[];[];[];[];[]
'00:04.46747';[];[];[];[];[];[]
'00:04.48450';[];[];[];[];[];[]
'00:04.50046';[];[];[];[];[];[]
'00:04.51747';[];[];[];[];[];[]
'00:04.53448';[];[];[];[];[];[]
'00:04.55048';[];[];[];[];[];[]
'00:04.56748';[];[];[];[];[];[]
'00:04.58448';[];[];[];[];[];[]
'00:04.60048';[];[];[];[];[];[]
'00:04.61748';[];[];[];[];[];[]
'00:04.63448';[];[];[];[];[];[]
'00:04.65051';[];[];[];[];[];[]
'00:04.66748';[];[];[];[];[];[]
'00:04.68446';[];[];[];[];[];[]
'00:04.70050';[];[];[];[];[];[]
'00:04.71750';[];[];[];[];[];[]
'00:04.73450';[];[];[];[];[];[]
'00:04.75051';[];[];[];[];[];[]
'00:04.76752';[];[];[];[];[];[]
'00:04.78453';[];[];[];[];[];[]
'00:04.80054';[];[];[];[];[];[]
'00:04.81752';[];[];[];[];[];[]
'00:04.83450';[];[];[];[];[];[]
'00:04.85053';[];[];[];[];[];[]
'00:04.86753';[];[];[];[];[];[]
'00:04.88453';[];[];[];[];[];[]
'00:04.90055';[];[];[];[];[];[]
'00:04.91756';[];[];[];[];[];[]
'00:04.93457';[];[];[];[];[];[]
'00:04.95056';[];[];[];[];[];[]
'00:04.96756';[];[];[];[];[];[]
'00:04.98456';[];[];[];[];[];[]
'00:05.00056';[];[];[];[];[];[]
'00:05.01757';[];[];[];[];[];[]
'00:05.03458';[];[];[];[];[];[]
'00:05.05058';[];[];[];[];[];[]
'00:05.06762';[];[];[];[];[];[]
'00:05.08465';[];[];[];[];[];[]
'00:05.10060';[];[];[];[];[];[]
'00:05.11760';[];[];[];[];[];[]
'00:05.13459';[];[];[];[];[];[]
'00:05.15062';[];[];[];[];[];[]
'00:05.16761';[];[];[];[];[];[]
'00:05.18459';[];[];[];[];[];[]
'00:05.20061';[];[];[];[];[];[]
'00:05.21762';[];[];[];[];[];[]
'00:05.23463';[];[];[];[];[];[]
'00:05.25062';[];[];[];[];[];[]
'00:05.26763';[];[];[];[];[];[]
'00:05.28464';[];[];[];[];[];[]
'00:05.30064';[];[];[];[];[];[]
'00:05.31764';[];[];[];[];[];[]
'00:05.33464';[];[];[];[];[];[]
'00:05.35064';[];[];[];[];[];[]
'00:05.36769';[];[];[];[];[];[]
'00:05.38465';[];[];[];[];[];[]
'00:05.40066';[];[];[];[];[];[]
'00:05.41766';[];[];[];[];[];[]
'00:05.43466';[];[];[];[];[];[]
'00:05.45067';[];[];[];[];[];[]
'00:05.46767';[];[];[];[];[];[]
'00:05.48467';[1093,944,60,45];[];[];[];[];[]
'00:05.50071';[1093,944,60,45];[];[];[];[];[]
'00:05.51768';[1093,944,60,45];[];[];[];[];[]
'00:05.53466';[1093,944,60,45];[];[];[];[];[]
'00:05.55069';[1093,944,60,45];[];[];[];[];[]
'00:05.56770';[1093,944,60,45];[];[];[];[];[]
'00:05.58469';[1093,944,60,45];[];[];[];[];[]
'00:05.60073';[1093,944,60,45];[];[];[];[];[]
'00:05.61771';[1093,944,60,45];[];[];[];[];[]
'00:05.63468';[1093,944,60,45];[];[];[];[];[]
'00:05.65071';[1093,944,60,45];[];[];[];[];[]
'00:05.66772';[1093,944,60,45];[];[];[];[];[]
'00:05.68473';[1093,944,60,45];[];[];[];[];[]
'00:05.70073';[1093,944,60,45];[];[];[];[];[]
'00:05.71773';[1093,944,60,45];[];[];[];[];[]
'00:05.73473';[1093,944,60,45];[];[];[];[];[]
'00:05.75000';[1093,944,60,45];[];[];[];[];[]
'00:05.76697';[1093,944,60,45];[];[];[];[];[]
'00:05.78395';[1093,944,60,45];[];[];[];[];[]
'00:05.80007';[1093,944,60,45];[];[];[];[];[]
'00:05.81698';[1093,944,60,45];[];[];[];[];[]
'00:05.83402';[1093,944,60,45];[];[];[];[];[]
'00:05.84998';[1093,944,60,45];[];[];[];[];[]
'00:05.86700';[1093,944,60,45];[];[];[];[];[]
'00:05.88401';[1093,944,60,45];[];[];[];[];[]
'00:05.90001';[1093,944,60,45];[];[];[];[];[]
'00:05.91701';[1093,944,60,45];[];[];[];[];[]
'00:05.93401';[1093,944,60,45];[];[];[];[];[]
'00:05.95003';[1093,944,60,45];[];[];[];[];[]
'00:05.96708';[1093,944,60,45];[];[];[];[];[]
'00:05.98402';[1093,944,60,45];[];[];[];[];[]
'00:06.00025';[1093,944,60,45];[];[];[];[];[]
'00:06.01736';[1093,944,60,45];[];[];[];[];[]
'00:06.03436';[1093,944,60,45];[];[];[];[];[]
'00:06.05036';[1093,944,60,45];[];[];[];[];[]
'00:06.06736';[1093,944,60,45];[];[];[];[];[]
'00:06.08436';[1093,944,60,45];[];[];[];[];[]
'00:06.10036';[1093,944,60,45];[];[];[];[];[]
'00:06.11736';[1093,944,60,45];[];[];[];[];[]
'00:06.13436';[1093,944,60,45];[];[];[];[];[]
'00:06.15037';[1093,944,60,45];[];[];[];[];[]
'00:06.16747';[1093,944,60,45];[];[];[];[];[]
'00:06.18438';[1093,944,60,45];[];[];[];[];[]
'00:06.20040';[1093,944,60,45];[];[];[];[];[]
'00:06.21741';[1093,944,60,45];[];[];[];[];[]
'00:06.23442';[1093,944,60,45];[];[];[];[];[]
'00:06.25039';[1093,944,60,45];[];[];[];[];[]
'00:06.26740';[1093,944,60,45];[];[];[];[];[]
'00:06.28439';[1093,944,60,45];[];[];[];[];[]
'00:06.30041';[1093,944,60,45];[];[];[];[];[]
'00:06.31742';[1093,944,60,45];[];[];[];[];[]
'00:06.33443';[1093,944,60,45];[];[];[];[];[]
'00:06.35043';[1093,944,60,45];[];[];[];[];[]
'00:06.36743';[1093,944,60,45];[];[];[];[];[]
'00:06.38443';[1093,944,60,45];[];[];[];[];[]
'00:06.40043';[1093,944,60,45];[];[];[];[];[]
'00:06.41744';[1093,944,60,45];[];[];[];[];[]
'00:06.43445';[1093,944,60,45];[];[];[];[];[]
'00:06.45043';[1093,944,60,45];[];[];[];[];[]
'00:06.46743';[1093,944,60,45];[];[];[];[];[]
'00:06.48443';[1093,944,60,45];[];[];[];[];[]
'00:06.50044';[1093,944,60,45];[];[];[];[];[]
'00:06.51745';[1093,944,60,45];[];[];[];[];[]
'00:06.53446';[1093,944,60,45];[];[];[];[];[]
'00:06.55045';[1093,944,60,45];[];[];[];[];[]
'00:06.56746';[1093,944,60,45];[];[];[];[];[]
'00:06.58447';[1093,944,60,45];[];[];[];[];[]
'00:06.60047';[1093,944,60,45];[];[];[];[];[]
'00:06.61748';[1093,944,60,45];[];[];[];[];[]
'00:06.63449';[1093,944,60,45];[];[];[];[];[]
'00:06.65047';[1093,944,60,45];[];[];[];[];[]
'00:06.66753';[1093,944,60,45];[];[];[];[];[]
'00:06.68448';[1093,944,60,45];[];[];[];[];[]
'00:06.70048';[1093,944,60,45];[];[];[];[];[]
'00:06.71748';[1093,944,60,45];[];[];[];[];[]
'00:06.73448';[1093,944,60,45];[];[];[];[];[]
'00:06.75051';[1093,944,60,45];[];[];[];[];[]
'00:06.76751';[1093,944,60,45];[];[];[];[];[]
'00:06.78451';[1093,944,60,45];[];[];[];[];[]
'00:06.80051';[1093,944,60,45];[];[];[];[];[]
'00:06.81752';[1093,944,60,45];[];[];[];[];[]
'00:06.83453';[1093,944,60,45];[];[];[];[];[]
'00:06.85053';[1093,944,60,45];[];[];[];[];[]
'00:06.86752';[1093,944,60,45];[];[];[];[];[]
'00:06.88451';[1093,944,60,45];[];[];[];[];[]
'00:06.90054';[1093,944,60,45];[];[];[];[];[]
'00:06.91754';[1093,944,60,45];[];[];[];[];[]
'00:06.93454';[1093,944,60,45];[];[];[];[];[]
'00:06.95054';[1093,944,60,45];[];[];[];[];[]
'00:06.96756';[1093,944,60,45];[];[];[];[];[]
'00:06.98458';[1093,944,60,45];[];[];[];[];[]
'00:07.00055';[1093,944,60,45];[];[];[];[];[]
'00:07.01756';[1093,944,60,45];[];[];[];[];[]
'00:07.03457';[1093,944,60,45];[];[];[];[];[]
'00:07.05057';[1093,944,60,45];[];[];[];[];[]
'00:07.06757';[1093,944,60,45];[];[];[];[];[]
'00:07.08457';[1093,944,60,45];[];[];[];[];[]
'00:07.10058';[1093,944,60,45];[];[];[];[];[]
'00:07.11758';[1093,944,60,45];[];[];[];[];[]
'00:07.13458';[1093,944,60,45];[];[];[];[];[]
'00:07.15058';[1093,944,60,45];[];[];[];[];[]
'00:07.16760';[1093,944,60,45];[];[];[];[];[]
'00:07.18461';[1093,944,60,45];[];[];[];[];[]
'00:07.20059';[1093,944,60,45];[];[];[];[];[]
'00:07.21761';[1093,944,60,45];[];[];[];[];[]
'00:07.23462';[1093,944,60,45];[];[];[];[];[]
'00:07.25061';[1093,944,60,45];[];[];[];[];[]
'00:07.26762';[1093,944,60,45];[];[];[];[];[]
'00:07.28463';[1093,944,60,45];[];[];[];[];[]
'00:07.30062';[1093,944,60,45];[];[];[];[];[]
'00:07.31764';[1093,944,60,45];[];[];[];[];[]
'00:07.33466';[1093,944,60,45];[];[];[];[];[]
'00:07.35063';[1093,944,60,45];[];[];[];[];[]
'00:07.36764';[1093,944,60,45];[];[];[];[];[]
'00:07.38465';[1093,944,60,45];[];[];[];[];[]
'00:07.40065';[1093,944,60,45];[];[];[];[];[]
'00:07.41765';[1093,944,60,45];[];[];[];[];[]
'00:07.43465';[1093,944,60,45];[];[];[];[];[]
'00:07.45066';[1093,944,60,45];[];[];[];[];[]
'00:07.46766';[1093,944,60,45];[];[];[];[];[]
'00:07.48466';[1093,944,60,45];[];[];[];[];[]
'00:07.50066';[1093,944,60,45];[];[];[];[];[]
'00:07.51767';[1093,944,60,45];[];[];[];[];[]
'00:07.53468';[1093,944,60,45];[];[];[];[];[]
'00:07.55068';[1093,944,60,45];[];[];[];[];[]
'00:07.56768';[1093,944,60,45];[];[];[];[];[]
'00:07.58468';[1093,944,60,45];[];[];[];[];[]
'00:07.60069';[1093,944,60,45];[];[];[];[];[]
'00:07.61769';[1093,944,60,45];[];[];[];[];[]
'00:07.63469';[1093,944,60,45];[];[];[];[];[]
'00:07.65071';[1093,944,60,45];[];[];[];[];[]
'00:07.66771';[1093,944,60,45];[];[];[];[];[]
'00:07.68471';[1093,944,60,45];[];[];[];[];[]
'00:07.70073';[1093,944,60,45];[];[];[];[];[]
'00:07.71772';[1093,944,60,45];[];[];[];[];[]
'00:07.73471';[1093,944,60,45];[];[];[];[];[]
'00:07.75074';[1093,944,60,45];[];[];[];[];[]
'00:07.76773';[1093,944,60,45];[];[];[];[];[]
'00:07.78472';[1093,944,60,45];[];[];[];[];[]
'00:07.80074';[1093,944,60,45];[];[];[];[];[]
'00:07.81774';[1093,944,60,45];[];[];[];[];[]
'00:07.83474';[1093,944,60,45];[];[];[];[];[]
'00:07.85076';[1093,944,60,45];[];[];[];[];[]
'00:07.86776';[1093,944,60,45];[];[];[];[];[]
'00:07.88476';[1093,944,60,45];[];[];[];[];[]
'00:07.90075';[1093,944,60,45];[];[];[];[];[]
'00:07.91778';[1093,944,60,45];[];[];[];[];[]
'00:07.93482';[1093,944,60,45];[];[];[];[];[]
'00:07.95077';[1093,944,60,45];[];[];[];[];[]
'00:07.96777';[1093,944,60,45];[];[];[];[];[]
'00:07.98477';[1093,944,60,45];[];[];[];[];[]
'00:08.00078';[1093,944,60,45];[];[];[];[];[]
'00:08.01778';[1093,944,60,45];[];[];[];[];[]
'00:08.03478';[1093,944,60,45];[];[];[];[];[]
'00:08.05080';[1093,944,60,45];[];[];[];[];[]
'00:08.06780';[1093,944,60,45];[];[];[];[];[]
'00:08.08479';[1093,944,60,45];[];[];[];[];[]
'00:08.10081';[1093,944,60,45];[];[];[];[];[]
'00:08.11682';[1093,944,60,45];[];[];[];[];[]
'00:08.13381';[1093,944,60,45];[];[];[];[];[]
'00:08.14982';[1093,944,60,45];[];[];[];[];[]
'00:08.16683';[1093,944,60,45];[];[];[];[];[]
'00:08.18384';[1093,944,60,45];[];[];[];[];[]
'00:08.19983';[1093,944,60,45];[];[];[];[];[]
'00:08.21683';[1093,944,60,45];[];[];[];[];[]
'00:08.23383';[1093,944,60,45];[];[];[];[];[]
'00:08.24984';[1093,944,60,45];[];[];[];[];[]
'00:08.26685';[1093,944,60,45];[];[];[];[];[]
'00:08.28386';[1093,944,60,45];[];[];[];[];[]
'00:08.29985';[1093,944,60,45];[];[];[];[];[]
'00:08.31685';[1093,944,60,45];[];[];[];[];[]
'00:08.33385';[1093,944,60,45];[];[];[];[];[]
'00:08.34986';[1093,944,60,45];[];[];[];[];[]
'00:08.36686';[1093,944,60,45];[];[];[];[];[]
'00:08.38386';[1093,944,60,45];[];[];[];[];[]
'00:08.39987';[1093,944,60,45];[];[];[];[];[]
'00:08.41688';[1093,944,60,45];[];[];[];[];[]
'00:08.43389';[1093,944,60,45];[];[];[];[];[]
'00:08.44987';[1093,944,60,45];[];[];[];[];[]
'00:08.46688';[1093,944,60,45];[];[];[];[];[]
'00:08.48389';[1093,944,60,45];[];[];[];[];[]
'00:08.49988';[1093,944,60,45];[];[];[];[];[]
'00:08.51691';[1093,944,60,45];[];[];[];[];[]
'00:08.53393';[1093,944,60,45];[];[];[];[];[]
'00:08.54991';[1093,944,60,45];[];[];[];[];[]
'00:08.56692';[1093,944,60,45];[];[];[];[];[]
'00:08.58393';[1093,944,60,45];[];[];[];[];[]
'00:08.59992';[1093,944,60,45];[];[];[];[];[]
'00:08.61693';[1093,944,60,45];[];[];[];[];[]
'00:08.63394';[1093,944,60,45];[];[];[];[];[]
'00:08.64993';[1093,944,60,45];[];[];[];[];[]
'00:08.66694';[1093,944,60,45];[];[];[];[];[]
'00:08.68395';[1093,944,60,45];[];[];[];[];[]
'00:08.69993';[1093,944,60,45];[];[];[];[];[]
'00:08.71694';[1093,944,60,45];[];[];[];[];[]
'00:08.73395';[1093,944,60,45];[];[];[];[];[]
'00:08.74994';[1093,944,60,45];[];[];[];[];[]
'00:08.76695';[1093,944,60,45];[];[];[];[];[]
'00:08.78396';[1093,944,60,45];[];[];[];[];[]
'00:08.79995';[1093,944,60,45];[];[];[];[];[]
'00:08.81696';[1093,944,60,45];[];[];[];[];[]
'00:08.83397';[1093,944,60,45];[];[];[];[];[]
'00:08.84997';[1093,944,60,45];[];[];[];[];[]
'00:08.86697';[1093,944,60,45];[];[];[];[];[]
'00:08.88397';[1093,944,60,45];[];[];[];[];[]
'00:08.89998';[1093,944,60,45];[];[];[];[];[]
'00:08.91700';[1093,944,60,45];[];[];[];[];[]
'00:08.93401';[1093,944,60,45];[];[];[];[];[]
'00:08.95000';[1093,944,60,45];[];[];[];[];[]
'00:08.96701';[1093,944,60,45];[];[];[];[];[]
'00:08.98402';[1093,944,60,45];[];[];[];[];[]
'00:09.00001';[1093,944,60,45];[];[];[];[];[]
'00:09.01702';[1093,944,60,45];[];[];[];[];[]
'00:09.03403';[1093,944,60,45];[];[];[];[];[]
'00:09.05002';[1093,944,60,45];[];[];[];[];[]
'00:09.06702';[1093,944,60,45];[];[];[];[];[]
'00:09.08402';[1093,944,60,45];[];[];[];[];[]
'00:09.10003';[1093,944,60,45];[];[];[];[];[]
'00:09.11707';[1093,944,60,45];[];[];[];[];[]
'00:09.13412';[1093,944,60,45];[];[];[];[];[]
'00:09.15004';[1093,944,60,45];[];[];[];[];[]
'00:09.16704';[1093,944,60,45];[];[];[];[];[]
'00:09.18404';[1093,944,60,45];[];[];[];[];[]
'00:09.20004';[1093,944,60,45];[];[];[];[];[]
'00:09.21705';[1093,944,60,45];[];[];[];[];[]
'00:09.23406';[1093,944,60,45];[];[];[];[];[]
'00:09.25006';[1093,944,60,45];[];[];[];[];[]
'00:09.26707';[1093,944,60,45];[];[];[];[];[]
'00:09.28408';[1093,944,60,45];[];[];[];[];[]
'00:09.30007';[1093,944,60,45];[];[];[];[];[]
'00:09.31707';[1093,944,60,45];[];[];[];[];[]
'00:09.33407';[1093,944,60,45];[];[];[];[];[]
'00:09.35008';[1093,944,60,45];[];[];[];[];[]
'00:09.36708';[1093,944,60,45];[];[];[];[];[]
'00:09.38408';[1093,944,60,45];[];[];[];[];[]
'00:09.40010';[1093,944,60,45];[];[];[];[];[]
'00:09.41710';[1093,944,60,45];[];[];[];[];[]
'00:09.43410';[1093,944,60,45];[];[];[];[];[]
'00:09.45010';[1093,944,60,45];[];[];[];[];[]
'00:09.46711';[1093,944,60,45];[];[];[];[];[]
'00:09.48412';[1093,944,60,45];[];[];[];[];[]
'00:09.50013';[1093,944,60,45];[];[];[];[];[]
'00:09.51712';[1093,944,60,45];[];[];[];[];[]
