Tid;item1;item2;item3;item4;item5;item6
'00:01.78331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.79997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.81664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.83331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.84997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.86664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.88331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.89997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.91664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.93331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.94997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.96664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.98331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:01.99997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.01664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.03331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.04997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.06664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.08331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.09997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.11664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.13331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.14997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.16664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.18331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.19997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.21664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.23331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.24997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.26664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.28331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.29997';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.31998';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.33682';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.35382';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.36980';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.38672';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.40271';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.41869';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.43468';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.45104';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.46672';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.48331';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.50001';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.51671';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.53341';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.54996';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.56669';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.58343';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.60001';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.61658';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.63330';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.65001';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.66661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.68334';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.69995';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.71656';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.73329';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.74993';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.76656';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.78332';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.80007';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.81661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.83328';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.84996';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.86664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.88332';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.90000';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.91667';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.93335';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.95003';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.96671';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.98326';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:02.99995';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.01664';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.03333';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.05002';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.06671';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.08329';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.10000';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.11669';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.13340';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.14996';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.16653';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.18330';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.20006';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.21661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.23327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.24994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.26661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.28327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.29994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.31661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.33327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.34994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.36661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.38327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.39994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.41661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.43327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.44994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.46661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.48327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.49994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.51661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.53327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.54994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.56661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.58327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.59994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.61661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.63327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.64994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.66661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.68327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.69994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.71661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.73327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.74994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.76661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.78327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.79994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.81661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.83327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.84994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.86661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.88327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.89994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.91661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.93327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.94994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.96661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.98327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:03.99994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.01661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.03327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.04994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.06661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.08327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.09994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.11661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.13327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.14994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.16661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.18327';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.19994';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.21661';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:04.23327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.24994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.26661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.28327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.29994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.31661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.33327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.34994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.36661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.38327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.39994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.41661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.43327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.44994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.46661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.48327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.49994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.51661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.53327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.54994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.56661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.58327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.59994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.61661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.63327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.64994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.66661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.68327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.69994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.71661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.73327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.74994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.76661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.78327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.79994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.81661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.83327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.84994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.86661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.88327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.89994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.91661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.93327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.94994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.96661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.98327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:04.99994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.01661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.03327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.04994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.06661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.08327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.09994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.11661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.13327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.14994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.16661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.18327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.19994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.21661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.23327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.24994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.26661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.28327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.29994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.31661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.33327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.34994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.36661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.38327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.39994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.41661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.43327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.44994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.46661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.48327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.49994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.51661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.53327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.54994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.56661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.58327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.59994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.61661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.63327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.64994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.66661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.68327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.69994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.71661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.73327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.74994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.76661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.78327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.79994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.81661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.83327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.84994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.86661';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.88327';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
'00:05.89994';[1093,944,60,45];[1159,944,60,45];[1225,944,60,45];[];[];[]
