Tid;item1;item2;item3;item4;item5;item6
'00:02.04995';[];[];[];[];[];[]
'00:02.06662';[];[];[];[];[];[]
'00:02.08328';[];[];[];[];[];[]
'00:02.09995';[];[];[];[];[];[]
'00:02.11662';[];[];[];[];[];[]
'00:02.13328';[];[];[];[];[];[]
'00:02.14995';[];[];[];[];[];[]
'00:02.16662';[];[];[];[];[];[]
'00:02.18328';[];[];[];[];[];[]
'00:02.19995';[];[];[];[];[];[]
'00:02.21662';[];[];[];[];[];[]
'00:02.23328';[];[];[];[];[];[]
'00:02.24995';[];[];[];[];[];[]
'00:02.26662';[];[];[];[];[];[]
'00:02.28328';[];[];[];[];[];[]
'00:02.29995';[];[];[];[];[];[]
'00:02.31662';[];[];[];[];[];[]
'00:02.33328';[];[];[];[];[];[]
'00:02.34995';[];[];[];[];[];[]
'00:02.36662';[];[];[];[];[];[]
'00:02.38328';[];[];[];[];[];[]
'00:02.39995';[];[];[];[];[];[]
'00:02.41662';[];[];[];[];[];[]
'00:02.43328';[];[];[];[];[];[]
'00:02.44995';[];[];[];[];[];[]
'00:02.46662';[];[];[];[];[];[]
'00:02.48328';[];[];[];[];[];[]
'00:02.49995';[];[];[];[];[];[]
'00:02.51662';[];[];[];[];[];[]
'00:02.53328';[];[];[];[];[];[]
'00:02.54995';[];[];[];[];[];[]
'00:02.56662';[];[];[];[];[];[]
'00:02.58328';[];[];[];[];[];[]
'00:02.59995';[];[];[];[];[];[]
'00:02.61662';[];[];[];[];[];[]
'00:02.63328';[];[];[];[];[];[]
'00:02.64995';[];[];[];[];[];[]
'00:02.66662';[];[];[];[];[];[]
'00:02.68328';[];[];[];[];[];[]
'00:02.69995';[];[];[];[];[];[]
'00:02.71662';[];[];[];[];[];[]
'00:02.73328';[];[];[];[];[];[]
'00:02.74995';[];[];[];[];[];[]
'00:02.76662';[];[];[];[];[];[]
'00:02.78328';[];[];[];[];[];[]
'00:02.79995';[];[];[];[];[];[]
'00:02.81662';[];[];[];[];[];[]
'00:02.83328';[];[];[];[];[];[]
'00:02.84995';[];[];[];[];[];[]
'00:02.86662';[];[];[];[];[];[]
'00:02.88328';[];[];[];[];[];[]
'00:02.89995';[];[];[];[];[];[]
'00:02.91662';[];[];[];[];[];[]
'00:02.93328';[];[];[];[];[];[]
'00:02.94995';[];[];[];[];[];[]
'00:02.96662';[];[];[];[];[];[]
'00:02.98328';[];[];[];[];[];[]
'00:02.99995';[];[];[];[];[];[]
'00:03.01662';[];[];[];[];[];[]
'00:03.03328';[];[];[];[];[];[]
'00:03.04995';[];[];[];[];[];[]
'00:03.06662';[];[];[];[];[];[]
'00:03.08328';[];[];[];[];[];[]
'00:03.09995';[];[];[];[];[];[]
'00:03.11662';[];[];[];[];[];[]
'00:03.13328';[];[];[];[];[];[]
'00:03.14995';[];[];[];[];[];[]
'00:03.16662';[];[];[];[];[];[]
'00:03.18328';[];[];[];[];[];[]
'00:03.19995';[];[];[];[];[];[]
'00:03.21662';[];[];[];[];[];[]
'00:03.23328';[];[];[];[];[];[]
'00:03.24995';[];[];[];[];[];[]
'00:03.26662';[];[];[];[];[];[]
'00:03.28328';[];[];[];[];[];[]
'00:03.29995';[];[];[];[];[];[]
'00:03.31662';[];[];[];[];[];[]
'00:03.33328';[];[];[];[];[];[]
'00:03.34995';[];[];[];[];[];[]
'00:03.36662';[];[];[];[];[];[]
'00:03.38328';[];[];[];[];[];[]
'00:03.39995';[];[];[];[];[];[]
'00:03.41662';[];[];[];[];[];[]
'00:03.43328';[];[];[];[];[];[]
'00:03.44995';[];[];[];[];[];[]
'00:03.46662';[];[];[];[];[];[]
'00:03.48328';[];[];[];[];[];[]
'00:03.49995';[];[];[];[];[];[]
'00:03.51662';[];[];[];[];[];[]
'00:03.53328';[];[];[];[];[];[]
'00:03.54995';[];[];[];[];[];[]
'00:03.56662';[];[];[];[];[];[]
'00:03.58328';[];[];[];[];[];[]
'00:03.59995';[];[];[];[];[];[]
'00:03.61662';[];[];[];[];[];[]
'00:03.63328';[];[];[];[];[];[]
'00:03.64995';[];[];[];[];[];[]
'00:03.66662';[];[];[];[];[];[]
'00:03.68328';[];[];[];[];[];[]
'00:03.69995';[];[];[];[];[];[]
'00:03.71662';[];[];[];[];[];[]
'00:03.73328';[1093,944,60,45];[];[];[];[];[]
'00:03.74995';[1093,944,60,45];[];[];[];[];[]
'00:03.76662';[1093,944,60,45];[];[];[];[];[]
'00:03.78328';[1093,944,60,45];[];[];[];[];[]
'00:03.79995';[1093,944,60,45];[];[];[];[];[]
'00:03.81662';[1093,944,60,45];[];[];[];[];[]
'00:03.83328';[1093,944,60,45];[];[];[];[];[]
'00:03.84995';[1093,944,60,45];[];[];[];[];[]
'00:03.86662';[1093,944,60,45];[];[];[];[];[]
'00:03.88328';[1093,944,60,45];[];[];[];[];[]
'00:03.89995';[1093,944,60,45];[];[];[];[];[]
'00:03.91662';[1093,944,60,45];[];[];[];[];[]
'00:03.93328';[1093,944,60,45];[];[];[];[];[]
'00:03.94995';[1093,944,60,45];[];[];[];[];[]
'00:03.96662';[1093,944,60,45];[];[];[];[];[]
'00:03.98328';[1093,944,60,45];[];[];[];[];[]
'00:03.99995';[1093,944,60,45];[];[];[];[];[]
'00:04.01662';[1093,944,60,45];[];[];[];[];[]
'00:04.03328';[1093,944,60,45];[];[];[];[];[]
'00:04.04995';[1093,944,60,45];[];[];[];[];[]
'00:04.06662';[1093,944,60,45];[];[];[];[];[]
'00:04.08328';[1093,944,60,45];[];[];[];[];[]
'00:04.09995';[1093,944,60,45];[];[];[];[];[]
'00:04.11662';[1093,944,60,45];[];[];[];[];[]
'00:04.13328';[1093,944,60,45];[];[];[];[];[]
'00:04.14995';[1093,944,60,45];[];[];[];[];[]
'00:04.16662';[1093,944,60,45];[];[];[];[];[]
'00:04.18328';[1093,944,60,45];[];[];[];[];[]
'00:04.19995';[1093,944,60,45];[];[];[];[];[]
'00:04.21662';[1093,944,60,45];[];[];[];[];[]
'00:04.23328';[1093,944,60,45];[];[];[];[];[]
'00:04.24995';[1093,944,60,45];[];[];[];[];[]
'00:04.26662';[1093,944,60,45];[];[];[];[];[]
'00:04.28328';[1093,944,60,45];[];[];[];[];[]
'00:04.29995';[1093,944,60,45];[];[];[];[];[]
'00:04.31662';[1093,944,60,45];[];[];[];[];[]
'00:04.33328';[1093,944,60,45];[];[];[];[];[]
'00:04.34995';[1093,944,60,45];[];[];[];[];[]
'00:04.36662';[1093,944,60,45];[];[];[];[];[]
'00:04.38328';[1093,944,60,45];[];[];[];[];[]
'00:04.39995';[1093,944,60,45];[];[];[];[];[]
'00:04.41662';[1093,944,60,45];[];[];[];[];[]
'00:04.43328';[1093,944,60,45];[];[];[];[];[]
'00:04.44995';[1093,944,60,45];[];[];[];[];[]
'00:04.46662';[1093,944,60,45];[];[];[];[];[]
'00:04.48328';[1093,944,60,45];[];[];[];[];[]
'00:04.49995';[1093,944,60,45];[];[];[];[];[]
'00:04.51662';[1093,944,60,45];[];[];[];[];[]
'00:04.53328';[1093,944,60,45];[];[];[];[];[]
'00:04.54995';[1093,944,60,45];[];[];[];[];[]
'00:04.56662';[1093,944,60,45];[];[];[];[];[]
'00:04.58328';[1093,944,60,45];[];[];[];[];[]
'00:04.59995';[1093,944,60,45];[];[];[];[];[]
'00:04.61662';[1093,944,60,45];[];[];[];[];[]
'00:04.63328';[1093,944,60,45];[];[];[];[];[]
'00:04.64995';[1093,944,60,45];[];[];[];[];[]
'00:04.66662';[1093,944,60,45];[];[];[];[];[]
'00:04.68328';[1093,944,60,45];[];[];[];[];[]
'00:04.69995';[1093,944,60,45];[];[];[];[];[]
'00:04.71662';[1093,944,60,45];[];[];[];[];[]
'00:04.73328';[1093,944,60,45];[];[];[];[];[]
'00:04.74995';[1093,944,60,45];[];[];[];[];[]
'00:04.76662';[1093,944,60,45];[];[];[];[];[]
'00:04.78328';[1093,944,60,45];[];[];[];[];[]
'00:04.79995';[1093,944,60,45];[];[];[];[];[]
'00:04.81662';[1093,944,60,45];[];[];[];[];[]
'00:04.83328';[1093,944,60,45];[];[];[];[];[]
'00:04.84995';[1093,944,60,45];[];[];[];[];[]
'00:04.86662';[1093,944,60,45];[];[];[];[];[]
'00:04.88328';[1093,944,60,45];[];[];[];[];[]
'00:04.89995';[1093,944,60,45];[];[];[];[];[]
'00:04.91662';[1093,944,60,45];[];[];[];[];[]
'00:04.93328';[1093,944,60,45];[];[];[];[];[]
'00:04.94995';[1093,944,60,45];[];[];[];[];[]
'00:04.96662';[1093,944,60,45];[];[];[];[];[]
'00:04.98328';[1093,944,60,45];[];[];[];[];[]
'00:04.99995';[1093,944,60,45];[];[];[];[];[]
'00:05.01662';[1093,944,60,45];[];[];[];[];[]
'00:05.03328';[1093,944,60,45];[];[];[];[];[]
'00:05.04995';[1093,944,60,45];[];[];[];[];[]
'00:05.06662';[1093,944,60,45];[];[];[];[];[]
'00:05.08328';[1093,944,60,45];[];[];[];[];[]
'00:05.09995';[1093,944,60,45];[];[];[];[];[]
'00:05.11662';[1093,944,60,45];[];[];[];[];[]
'00:05.13328';[1093,944,60,45];[];[];[];[];[]
'00:05.14995';[1093,944,60,45];[];[];[];[];[]
'00:05.16662';[1093,944,60,45];[];[];[];[];[]
'00:05.18328';[1093,944,60,45];[];[];[];[];[]
'00:05.19995';[1093,944,60,45];[];[];[];[];[]
'00:05.21662';[1093,944,60,45];[];[];[];[];[]
'00:05.23328';[1093,944,60,45];[];[];[];[];[]
'00:05.24995';[1093,944,60,45];[];[];[];[];[]
'00:05.26662';[1093,944,60,45];[];[];[];[];[]
'00:05.28328';[1093,944,60,45];[];[];[];[];[]
'00:05.29995';[1093,944,60,45];[];[];[];[];[]
'00:05.31662';[1093,944,60,45];[];[];[];[];[]
'00:05.33328';[1093,944,60,45];[];[];[];[];[]
'00:05.34995';[1093,944,60,45];[];[];[];[];[]
'00:05.36662';[1093,944,60,45];[];[];[];[];[]
'00:05.38328';[1093,944,60,45];[];[];[];[];[]
'00:05.39995';[1093,944,60,45];[];[];[];[];[]
'00:05.41662';[1093,944,60,45];[];[];[];[];[]
'00:05.43328';[1093,944,60,45];[];[];[];[];[]
'00:05.44995';[1093,944,60,45];[];[];[];[];[]
'00:05.46662';[1093,944,60,45];[];[];[];[];[]
'00:05.48328';[1093,944,60,45];[];[];[];[];[]
'00:05.49995';[1093,944,60,45];[];[];[];[];[]
'00:05.51662';[1093,944,60,45];[];[];[];[];[]
'00:05.53328';[1093,944,60,45];[];[];[];[];[]
'00:05.54995';[1093,944,60,45];[];[];[];[];[]
'00:05.56662';[1093,944,60,45];[];[];[];[];[]
'00:05.58328';[1093,944,60,45];[];[];[];[];[]
'00:05.59995';[1093,944,60,45];[];[];[];[];[]
'00:05.61662';[1093,944,60,45];[];[];[];[];[]
'00:05.63328';[1093,944,60,45];[];[];[];[];[]
'00:05.64995';[1093,944,60,45];[];[];[];[];[]
'00:05.66662';[1093,944,60,45];[];[];[];[];[]
'00:05.68328';[1093,944,60,45];[];[];[];[];[]
'00:05.69995';[1093,944,60,45];[];[];[];[];[]
'00:05.71662';[1093,944,60,45];[];[];[];[];[]
'00:05.73328';[1093,944,60,45];[];[];[];[];[]
'00:05.74995';[1093,944,60,45];[];[];[];[];[]
'00:05.76662';[1093,944,60,45];[];[];[];[];[]
'00:05.78328';[1093,944,60,45];[];[];[];[];[]
'00:05.79995';[1093,944,60,45];[];[];[];[];[]
'00:05.81662';[1093,944,60,45];[];[];[];[];[]
'00:05.83328';[1093,944,60,45];[];[];[];[];[]
'00:05.84995';[1093,944,60,45];[];[];[];[];[]
'00:05.86662';[1093,944,60,45];[];[];[];[];[]
'00:05.88328';[1093,944,60,45];[];[];[];[];[]
'00:05.89995';[1093,944,60,45];[];[];[];[];[]
'00:05.91662';[1093,944,60,45];[];[];[];[];[]
'00:05.93328';[1093,944,60,45];[];[];[];[];[]
'00:05.94995';[1093,944,60,45];[];[];[];[];[]
'00:05.96662';[1093,944,60,45];[];[];[];[];[]
'00:05.98328';[1093,944,60,45];[];[];[];[];[]
'00:05.99995';[1093,944,60,45];[];[];[];[];[]
'00:06.01662';[1093,944,60,45];[];[];[];[];[]
'00:06.03328';[1093,944,60,45];[];[];[];[];[]
'00:06.04995';[1093,944,60,45];[];[];[];[];[]
'00:06.06662';[1093,944,60,45];[];[];[];[];[]
'00:06.08328';[1093,944,60,45];[];[];[];[];[]
'00:06.09995';[1093,944,60,45];[];[];[];[];[]
'00:06.11662';[1093,944,60,45];[];[];[];[];[]
'00:06.13328';[1093,944,60,45];[];[];[];[];[]
'00:06.14995';[1093,944,60,45];[];[];[];[];[]
'00:06.16662';[1093,944,60,45];[];[];[];[];[]
'00:06.18328';[1093,944,60,45];[];[];[];[];[]
'00:06.19995';[1093,944,60,45];[];[];[];[];[]
'00:06.21662';[1093,944,60,45];[];[];[];[];[]
'00:06.23328';[1093,944,60,45];[];[];[];[];[]
'00:06.24995';[1093,944,60,45];[];[];[];[];[]
'00:06.26662';[1093,944,60,45];[];[];[];[];[]
'00:06.28328';[1093,944,60,45];[];[];[];[];[]
'00:06.29995';[1093,944,60,45];[];[];[];[];[]
'00:06.31662';[1093,944,60,45];[];[];[];[];[]
'00:06.33328';[1093,944,60,45];[];[];[];[];[]
'00:06.34995';[1093,944,60,45];[];[];[];[];[]
'00:06.36662';[1093,944,60,45];[];[];[];[];[]
'00:06.38328';[1093,944,60,45];[];[];[];[];[]
'00:06.39995';[1093,944,60,45];[];[];[];[];[]
'00:06.41662';[1093,944,60,45];[];[];[];[];[]
'00:06.43328';[1093,944,60,45];[];[];[];[];[]
'00:06.44995';[1093,944,60,45];[];[];[];[];[]
'00:06.46662';[1093,944,60,45];[];[];[];[];[]
'00:06.48328';[1093,944,60,45];[];[];[];[];[]
'00:06.49995';[1093,944,60,45];[];[];[];[];[]
'00:06.51662';[1093,944,60,45];[];[];[];[];[]
'00:06.53328';[1093,944,60,45];[];[];[];[];[]
'00:06.54995';[1093,944,60,45];[];[];[];[];[]
'00:06.56662';[1093,944,60,45];[];[];[];[];[]
'00:06.58328';[1093,944,60,45];[];[];[];[];[]
'00:06.59995';[1093,944,60,45];[];[];[];[];[]
'00:06.61662';[1093,944,60,45];[];[];[];[];[]
'00:06.63328';[1093,944,60,45];[];[];[];[];[]
'00:06.65026';[1093,944,60,45];[];[];[];[];[]
'00:06.66664';[1093,944,60,45];[];[];[];[];[]
'00:06.68330';[1093,944,60,45];[];[];[];[];[]
'00:06.69995';[1093,944,60,45];[];[];[];[];[]
'00:06.71661';[1093,944,60,45];[];[];[];[];[]
'00:06.73326';[1093,944,60,45];[];[];[];[];[]
'00:06.74992';[1093,944,60,45];[];[];[];[];[]
'00:06.76657';[1093,944,60,45];[];[];[];[];[]
'00:06.78323';[1093,944,60,45];[];[];[];[];[]
'00:06.79988';[1093,944,60,45];[];[];[];[];[]
'00:06.81654';[1093,944,60,45];[];[];[];[];[]
'00:06.83319';[1093,944,60,45];[];[];[];[];[]
'00:06.84996';[1093,944,60,45];[];[];[];[];[]
'00:06.86663';[1093,944,60,45];[];[];[];[];[]
'00:06.88330';[1093,944,60,45];[];[];[];[];[]
'00:06.89996';[1093,944,60,45];[];[];[];[];[]
'00:06.91663';[1093,944,60,45];[];[];[];[];[]
'00:06.93330';[1093,944,60,45];[];[];[];[];[]
'00:06.94996';[1093,944,60,45];[];[];[];[];[]
'00:06.96663';[1093,944,60,45];[];[];[];[];[]
'00:06.98330';[1093,944,60,45];[];[];[];[];[]
'00:06.99996';[1093,944,60,45];[];[];[];[];[]
'00:07.01663';[1093,944,60,45];[];[];[];[];[]
'00:07.03329';[1093,944,60,45];[];[];[];[];[]
'00:07.04996';[1093,944,60,45];[];[];[];[];[]
'00:07.06663';[1093,944,60,45];[];[];[];[];[]
'00:07.08330';[1093,944,60,45];[];[];[];[];[]
'00:07.09996';[1093,944,60,45];[];[];[];[];[]
'00:07.11663';[1093,944,60,45];[];[];[];[];[]
'00:07.13330';[1093,944,60,45];[];[];[];[];[]
'00:07.14996';[1093,944,60,45];[];[];[];[];[]
'00:07.16663';[1093,944,60,45];[];[];[];[];[]
'00:07.18330';[1093,944,60,45];[];[];[];[];[]
'00:07.19996';[1093,944,60,45];[];[];[];[];[]
'00:07.21663';[1093,944,60,45];[];[];[];[];[]
'00:07.23330';[1093,944,60,45];[];[];[];[];[]
'00:07.24996';[1093,944,60,45];[];[];[];[];[]
'00:07.26663';[1093,944,60,45];[];[];[];[];[]
'00:07.28329';[1093,944,60,45];[];[];[];[];[]
'00:07.29996';[1093,944,60,45];[];[];[];[];[]
'00:07.31663';[1093,944,60,45];[];[];[];[];[]
'00:07.33330';[1093,944,60,45];[];[];[];[];[]
'00:07.34996';[1093,944,60,45];[];[];[];[];[]
'00:07.36663';[1093,944,60,45];[];[];[];[];[]
'00:07.38330';[1093,944,60,45];[];[];[];[];[]
'00:07.39996';[1093,944,60,45];[];[];[];[];[]
'00:07.41663';[1093,944,60,45];[];[];[];[];[]
'00:07.43330';[1093,944,60,45];[];[];[];[];[]
'00:07.44996';[1093,944,60,45];[];[];[];[];[]
'00:07.46663';[1093,944,60,45];[];[];[];[];[]
'00:07.48330';[1093,944,60,45];[];[];[];[];[]
'00:07.49996';[1093,944,60,45];[];[];[];[];[]
'00:07.51663';[1093,944,60,45];[];[];[];[];[]
'00:07.53329';[1093,944,60,45];[];[];[];[];[]
'00:07.54996';[1093,944,60,45];[];[];[];[];[]
'00:07.56663';[1093,944,60,45];[];[];[];[];[]
'00:07.58330';[1093,944,60,45];[];[];[];[];[]
'00:07.59996';[1093,944,60,45];[];[];[];[];[]
'00:07.61663';[1093,944,60,45];[];[];[];[];[]
'00:07.63330';[1093,944,60,45];[];[];[];[];[]
'00:07.64996';[1093,944,60,45];[];[];[];[];[]
'00:07.66663';[1093,944,60,45];[];[];[];[];[]
'00:07.68330';[1093,944,60,45];[];[];[];[];[]
'00:07.69996';[1093,944,60,45];[];[];[];[];[]
'00:07.71663';[1093,944,60,45];[];[];[];[];[]
'00:07.73330';[1093,944,60,45];[];[];[];[];[]
'00:07.74996';[1093,944,60,45];[];[];[];[];[]
'00:07.76663';[1093,944,60,45];[];[];[];[];[]
'00:07.78329';[1093,944,60,45];[];[];[];[];[]
'00:07.79996';[1093,944,60,45];[];[];[];[];[]
'00:07.81663';[1093,944,60,45];[];[];[];[];[]
'00:07.83330';[1093,944,60,45];[];[];[];[];[]
'00:07.84996';[1093,944,60,45];[];[];[];[];[]
'00:07.86663';[1093,944,60,45];[];[];[];[];[]
'00:07.88330';[1093,944,60,45];[];[];[];[];[]
'00:07.89996';[1093,944,60,45];[];[];[];[];[]
'00:07.91663';[1093,944,60,45];[];[];[];[];[]
'00:07.93330';[1093,944,60,45];[];[];[];[];[]
'00:07.94996';[1093,944,60,45];[];[];[];[];[]
'00:07.96663';[1093,944,60,45];[];[];[];[];[]
'00:07.98330';[1093,944,60,45];[];[];[];[];[]
'00:07.99996';[1093,944,60,45];[];[];[];[];[]
'00:08.01663';[1093,944,60,45];[];[];[];[];[]
'00:08.03330';[1093,944,60,45];[];[];[];[];[]
'00:08.04996';[1093,944,60,45];[];[];[];[];[]
'00:08.06663';[1093,944,60,45];[];[];[];[];[]
'00:08.08329';[1093,944,60,45];[];[];[];[];[]
'00:08.09996';[1093,944,60,45];[];[];[];[];[]
'00:08.11663';[1093,944,60,45];[];[];[];[];[]
'00:08.13330';[1093,944,60,45];[];[];[];[];[]
'00:08.14996';[1093,944,60,45];[];[];[];[];[]
'00:08.16663';[1093,944,60,45];[];[];[];[];[]
'00:08.18329';[1093,944,60,45];[];[];[];[];[]
'00:08.19996';[1093,944,60,45];[];[];[];[];[]
'00:08.21663';[1093,944,60,45];[];[];[];[];[]
'00:08.23329';[1093,944,60,45];[];[];[];[];[]
'00:08.24996';[1093,944,60,45];[];[];[];[];[]
'00:08.26663';[1093,944,60,45];[];[];[];[];[]
'00:08.28330';[1093,944,60,45];[];[];[];[];[]
'00:08.29996';[1093,944,60,45];[];[];[];[];[]
'00:08.31663';[1093,944,60,45];[];[];[];[];[]
'00:08.33329';[1093,944,60,45];[];[];[];[];[]
'00:08.34996';[1093,944,60,45];[];[];[];[];[]
'00:08.36663';[1093,944,60,45];[];[];[];[];[]
'00:08.38330';[1093,944,60,45];[];[];[];[];[]
'00:08.39996';[1093,944,60,45];[];[];[];[];[]
'00:08.41663';[1093,944,60,45];[];[];[];[];[]
'00:08.43329';[1093,944,60,45];[];[];[];[];[]
'00:08.44996';[1093,944,60,45];[];[];[];[];[]
'00:08.46663';[1093,944,60,45];[];[];[];[];[]
'00:08.48329';[1093,944,60,45];[];[];[];[];[]
'00:08.49996';[1093,944,60,45];[];[];[];[];[]
'00:08.51663';[1093,944,60,45];[];[];[];[];[]
'00:08.53330';[1093,944,60,45];[];[];[];[];[]
'00:08.54996';[1093,944,60,45];[];[];[];[];[]
'00:08.56663';[1093,944,60,45];[];[];[];[];[]
'00:08.58329';[1093,944,60,45];[];[];[];[];[]
'00:08.59996';[1093,944,60,45];[];[];[];[];[]
'00:08.61663';[1093,944,60,45];[];[];[];[];[]
'00:08.63330';[1093,944,60,45];[];[];[];[];[]
'00:08.64996';[1093,944,60,45];[];[];[];[];[]
'00:08.66663';[1093,944,60,45];[];[];[];[];[]
'00:08.68329';[1093,944,60,45];[];[];[];[];[]
'00:08.69996';[1093,944,60,45];[];[];[];[];[]
'00:08.71663';[1093,944,60,45];[];[];[];[];[]
'00:08.73329';[1093,944,60,45];[];[];[];[];[]
'00:08.74996';[1093,944,60,45];[];[];[];[];[]
'00:08.76663';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.78330';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.79996';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.81663';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.83329';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.84996';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.86663';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.88330';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.89996';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.91663';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.93329';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.94996';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
'00:08.96663';[1093,944,60,45];[1159,944,60,45];[];[];[];[]
